Year,Place,StatVar,Quantity,Unit
2021,country/USA,dcid:Count_Household_FamilyHousehold,80755759.0,
2021,geoId/01,dcid:Count_Household_FamilyHousehold,1239981.0,
2021,geoId/02,dcid:Count_Household_FamilyHousehold,170981.0,
2021,country/USA,dcid:MarginOfError_Count_Household_FamilyHousehold,185835.0,
2021,geoId/01,dcid:MarginOfError_Count_Household_FamilyHousehold,6765.0,
2021,geoId/02,dcid:MarginOfError_Count_Household_FamilyHousehold,1725.0,
2021,country/USA,dcid:Count_Household_HouseholderRaceWhiteAlone_FamilyHousehold,58364673.0,
2021,geoId/01,dcid:Count_Household_HouseholderRaceWhiteAlone_FamilyHousehold,882148.0,
2021,geoId/02,dcid:Count_Household_HouseholderRaceWhiteAlone_FamilyHousehold,119322.0,
2021,country/USA,dcid:MarginOfError_Count_Household_HouseholderRaceWhiteAlone_FamilyHousehold,149976.0,
2021,geoId/01,dcid:MarginOfError_Count_Household_HouseholderRaceWhiteAlone_FamilyHousehold,5098.0,
2021,geoId/02,dcid:MarginOfError_Count_Household_HouseholderRaceWhiteAlone_FamilyHousehold,1512.0,
2021,country/USA,dcid:Count_Household_HouseholderRaceBlackOrAfricanAmericanAlone_FamilyHousehold,9091444.0,
2021,geoId/01,dcid:Count_Household_HouseholderRaceBlackOrAfricanAmericanAlone_FamilyHousehold,293263.0,
2021,geoId/02,dcid:Count_Household_HouseholderRaceBlackOrAfricanAmericanAlone_FamilyHousehold,5265.0,
2021,country/USA,dcid:MarginOfError_Count_Household_HouseholderRaceBlackOrAfricanAmericanAlone_FamilyHousehold,27737.0,
2021,geoId/01,dcid:MarginOfError_Count_Household_HouseholderRaceBlackOrAfricanAmericanAlone_FamilyHousehold,3440.0,
2021,geoId/02,dcid:MarginOfError_Count_Household_HouseholderRaceBlackOrAfricanAmericanAlone_FamilyHousehold,480.0,
2021,country/USA,dcid:Count_Household_HouseholderRaceAmericanIndianOrAlaskaNativeAlone_FamilyHousehold,586386.0,
2021,geoId/01,dcid:Count_Household_HouseholderRaceAmericanIndianOrAlaskaNativeAlone_FamilyHousehold,5789.0,
2021,geoId/02,dcid:Count_Household_HouseholderRaceAmericanIndianOrAlaskaNativeAlone_FamilyHousehold,20110.0,
2021,country/USA,dcid:MarginOfError_Count_Household_HouseholderRaceAmericanIndianOrAlaskaNativeAlone_FamilyHousehold,4860.0,
2021,geoId/01,dcid:MarginOfError_Count_Household_HouseholderRaceAmericanIndianOrAlaskaNativeAlone_FamilyHousehold,471.0,
2021,geoId/02,dcid:MarginOfError_Count_Household_HouseholderRaceAmericanIndianOrAlaskaNativeAlone_FamilyHousehold,643.0,
2021,country/USA,dcid:Count_Household_HouseholderRaceAsianAlone_FamilyHousehold,4471121.0,
2021,geoId/01,dcid:Count_Household_HouseholderRaceAsianAlone_FamilyHousehold,15083.0,
2021,geoId/02,dcid:Count_Household_HouseholderRaceAsianAlone_FamilyHousehold,9148.0,
2021,country/USA,dcid:MarginOfError_Count_Household_HouseholderRaceAsianAlone_FamilyHousehold,17045.0,
2021,geoId/01,dcid:MarginOfError_Count_Household_HouseholderRaceAsianAlone_FamilyHousehold,572.0,
2021,geoId/02,dcid:MarginOfError_Count_Household_HouseholderRaceAsianAlone_FamilyHousehold,540.0,
2021,country/USA,dcid:Count_Household_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone_FamilyHousehold,126419.0,
