Year,Place,StatVar,Quantity,Unit
2019,geoId/72,dcid:Count_Person_1OrMoreYears,3294557.0,
2019,geoId/72,dcid:MarginOfError_Count_Person_1OrMoreYears,1105.0,
2019,geoId/72,dcid:Count_Person_1To4Years,119733.0,
2019,geoId/72,dcid:MarginOfError_Count_Person_1To4Years,1121.0,
2019,geoId/72,dcid:Count_Person_5To17Years,504723.0,
2019,geoId/72,dcid:MarginOfError_Count_Person_5To17Years,135.0,
2019,geoId/72,dcid:Count_Person_18To24Years,324142.0,
2019,geoId/72,dcid:MarginOfError_Count_Person_18To24Years,446.0,
2019,geoId/72,dcid:Count_Person_25To34Years,413196.0,
2019,geoId/72,dcid:MarginOfError_Count_Person_25To34Years,550.0,
2019,geoId/72,dcid:Count_Person_35To44Years,412531.0,
2019,geoId/72,dcid:MarginOfError_Count_Person_35To44Years,399.0,
2019,geoId/72,dcid:Count_Person_45To54Years,436270.0,
2019,geoId/72,dcid:MarginOfError_Count_Person_45To54Years,363.0,
2019,geoId/72,dcid:Count_Person_55To64Years,430226.0,
2019,geoId/72,dcid:Count_Person_65To74Years,362515.0,
2019,geoId/72,dcid:Count_Person_75OrMoreYears,291221.0,
2019,geoId/72,dcid:Median_Age_Person_1OrMoreYears,42.0,Years
2019,geoId/72,dcid:Count_Person_1OrMoreYears_Male,1565363.0,
2019,geoId/72,dcid:MarginOfError_Count_Person_1OrMoreYears_Male,842.0,
2019,geoId/72,dcid:Count_Person_1OrMoreYears_Female,1729194.0,
2019,geoId/72,dcid:MarginOfError_Count_Person_1OrMoreYears_Female,836.0,
2019,geoId/72,dcid:Count_Person_1OrMoreYears_OneRace,3119947.0,
2019,geoId/72,dcid:MarginOfError_Count_Person_1OrMoreYears_OneRace,5048.0,
2019,geoId/72,dcid:Count_Person_1OrMoreYears_WhiteAlone,2171341.0,
2019,geoId/72,dcid:MarginOfError_Count_Person_1OrMoreYears_WhiteAlone,9459.0,
2019,geoId/72,dcid:Count_Person_1OrMoreYears_BlackOrAfricanAmericanAlone,384538.0,
