Year,Place,StatVar,Quantity,Unit
2015,geoId/7206593,dcid:Count_Person_NoHealthInsurance,12166.0,
2015,geoId/7214290,dcid:Count_Person_NoHealthInsurance,13607.0,
2015,geoId/7276770,dcid:Count_Person_NoHealthInsurance,38436.0,
2015,geoId/72,dcid:Count_Person_NoHealthInsurance,236504.0,
2015,geoId/72021,dcid:Count_Person_NoHealthInsurance,13329.0,
2015,geoId/72031,dcid:Count_Person_NoHealthInsurance,14635.0,
2015,geoId/72113,dcid:Count_Person_NoHealthInsurance,8373.0,
2015,geoId/72025,dcid:Count_Person_NoHealthInsurance,9514.0,
2015,geoId/72127,dcid:Count_Person_NoHealthInsurance,39393.0,
2015,geoId/7206593,dcid:MarginOfError_Count_Person_NoHealthInsurance,1021.0,
2015,geoId/7214290,dcid:MarginOfError_Count_Person_NoHealthInsurance,1051.0,
2015,geoId/7276770,dcid:MarginOfError_Count_Person_NoHealthInsurance,1431.0,
2015,geoId/72,dcid:MarginOfError_Count_Person_NoHealthInsurance,4664.0,
2015,geoId/72021,dcid:MarginOfError_Count_Person_NoHealthInsurance,1129.0,
2015,geoId/72031,dcid:MarginOfError_Count_Person_NoHealthInsurance,1078.0,
2015,geoId/72113,dcid:MarginOfError_Count_Person_NoHealthInsurance,688.0,
2015,geoId/72025,dcid:MarginOfError_Count_Person_NoHealthInsurance,770.0,
2015,geoId/72127,dcid:MarginOfError_Count_Person_NoHealthInsurance,1522.0,
2015,geoId/7206593,dcid:Count_Person_18OrLessYears_NoHealthInsurance,1666.742,
2015,geoId/7214290,dcid:Count_Person_18OrLessYears_NoHealthInsurance,1374.307,
2015,geoId/7276770,dcid:Count_Person_18OrLessYears_NoHealthInsurance,3805.164,
2015,geoId/72,dcid:Count_Person_18OrLessYears_NoHealthInsurance,28616.984,
2015,geoId/72021,dcid:Count_Person_18OrLessYears_NoHealthInsurance,1732.77,
2015,geoId/72031,dcid:Count_Person_18OrLessYears_NoHealthInsurance,1478.135,
2015,geoId/72113,dcid:Count_Person_18OrLessYears_NoHealthInsurance,845.673,
2015,geoId/72025,dcid:Count_Person_18OrLessYears_NoHealthInsurance,1408.072,
2015,geoId/72127,dcid:Count_Person_18OrLessYears_NoHealthInsurance,3899.907,
2015,geoId/7206593,dcid:MarginOfError_Count_Person_18OrLessYears_NoHealthInsurance,23.483,
2015,geoId/7214290,dcid:MarginOfError_Count_Person_18OrLessYears_NoHealthInsurance,27.326,
2015,geoId/7276770,dcid:MarginOfError_Count_Person_18OrLessYears_NoHealthInsurance,21.465,
2015,geoId/72,dcid:MarginOfError_Count_Person_18OrLessYears_NoHealthInsurance,32.648,
2015,geoId/72021,dcid:MarginOfError_Count_Person_18OrLessYears_NoHealthInsurance,24.838,
2015,geoId/72031,dcid:MarginOfError_Count_Person_18OrLessYears_NoHealthInsurance,25.872,
2015,geoId/72113,dcid:MarginOfError_Count_Person_18OrLessYears_NoHealthInsurance,13.072,
2015,geoId/72025,dcid:MarginOfError_Count_Person_18OrLessYears_NoHealthInsurance,23.87,
2015,geoId/72127,dcid:MarginOfError_Count_Person_18OrLessYears_NoHealthInsurance,22.83,
2015,geoId/7206593,dcid:Count_Person_6OrLessYears_NoHealthInsurance,413.644,
2015,geoId/7214290,dcid:Count_Person_6OrLessYears_NoHealthInsurance,326.568,
2015,geoId/7276770,dcid:Count_Person_6OrLessYears_NoHealthInsurance,807.156,
2015,geoId/72,dcid:Count_Person_6OrLessYears_NoHealthInsurance,6149.104,
2015,geoId/72021,dcid:Count_Person_6OrLessYears_NoHealthInsurance,426.528,
2015,geoId/72031,dcid:Count_Person_6OrLessYears_NoHealthInsurance,336.605,
2015,geoId/72113,dcid:Count_Person_6OrLessYears_NoHealthInsurance,217.698,
2015,geoId/72025,dcid:Count_Person_6OrLessYears_NoHealthInsurance,313.962,
2015,geoId/72127,dcid:Count_Person_6OrLessYears_NoHealthInsurance,827.253,
2015,geoId/7206593,dcid:MarginOfError_Count_Person_6OrLessYears_NoHealthInsurance,11.231,
2015,geoId/7214290,dcid:MarginOfError_Count_Person_6OrLessYears_NoHealthInsurance,11.561,
2015,geoId/7276770,dcid:MarginOfError_Count_Person_6OrLessYears_NoHealthInsurance,10.017,
2015,geoId/72,dcid:MarginOfError_Count_Person_6OrLessYears_NoHealthInsurance,13.992,
2015,geoId/72021,dcid:MarginOfError_Count_Person_6OrLessYears_NoHealthInsurance,11.29,
2015,geoId/72031,dcid:MarginOfError_Count_Person_6OrLessYears_NoHealthInsurance,11.858,
2015,geoId/72113,dcid:MarginOfError_Count_Person_6OrLessYears_NoHealthInsurance,8.944,
2015,geoId/72025,dcid:MarginOfError_Count_Person_6OrLessYears_NoHealthInsurance,9.24,
2015,geoId/72127,dcid:MarginOfError_Count_Person_6OrLessYears_NoHealthInsurance,9.132,
2015,geoId/7206593,dcid:Count_Person_6To17Years_NoHealthInsurance,1253.098,
2015,geoId/7214290,dcid:Count_Person_6To17Years_NoHealthInsurance,1047.739,
2015,geoId/7276770,dcid:Count_Person_6To17Years_NoHealthInsurance,2998.008,
2015,geoId/72,dcid:Count_Person_6To17Years_NoHealthInsurance,22467.88,
2015,geoId/72021,dcid:Count_Person_6To17Years_NoHealthInsurance,1306.242,
2015,geoId/72031,dcid:Count_Person_6To17Years_NoHealthInsurance,1141.53,
2015,geoId/72113,dcid:Count_Person_6To17Years_NoHealthInsurance,627.975,
2015,geoId/72025,dcid:Count_Person_6To17Years_NoHealthInsurance,1094.11,
2015,geoId/72127,dcid:Count_Person_6To17Years_NoHealthInsurance,3072.654,
2015,geoId/7206593,dcid:MarginOfError_Count_Person_6To17Years_NoHealthInsurance,19.399,
2015,geoId/7214290,dcid:MarginOfError_Count_Person_6To17Years_NoHealthInsurance,23.122,
2015,geoId/7276770,dcid:MarginOfError_Count_Person_6To17Years_NoHealthInsurance,17.172,
2015,geoId/72,dcid:MarginOfError_Count_Person_6To17Years_NoHealthInsurance,27.984,
2015,geoId/72021,dcid:MarginOfError_Count_Person_6To17Years_NoHealthInsurance,19.193,
2015,geoId/72031,dcid:MarginOfError_Count_Person_6To17Years_NoHealthInsurance,22.638,
2015,geoId/72113,dcid:MarginOfError_Count_Person_6To17Years_NoHealthInsurance,11.008,
2015,geoId/72025,dcid:MarginOfError_Count_Person_6To17Years_NoHealthInsurance,22.33,
2015,geoId/72127,dcid:MarginOfError_Count_Person_6To17Years_NoHealthInsurance,18.264,
2015,geoId/7206593,dcid:Count_Person_18To64Years_NoHealthInsurance,10341.1,
2015,geoId/7214290,dcid:Count_Person_18To64Years_NoHealthInsurance,12069.409,
2015,geoId/7276770,dcid:Count_Person_18To64Years_NoHealthInsurance,33631.5,
2015,geoId/72,dcid:Count_Person_18To64Years_NoHealthInsurance,203393.44,
2015,geoId/72021,dcid:Count_Person_18To64Years_NoHealthInsurance,11422.953,
2015,geoId/72031,dcid:Count_Person_18To64Years_NoHealthInsurance,12966.61,
2015,geoId/72113,dcid:Count_Person_18To64Years_NoHealthInsurance,7309.629,
2015,geoId/72025,dcid:Count_Person_18To64Years_NoHealthInsurance,7944.19,
2015,geoId/72127,dcid:Count_Person_18To64Years_NoHealthInsurance,34508.268,
2015,geoId/7206593,dcid:MarginOfError_Count_Person_18To64Years_NoHealthInsurance,23.483,
2015,geoId/7214290,dcid:MarginOfError_Count_Person_18To64Years_NoHealthInsurance,26.275,
2015,geoId/7276770,dcid:MarginOfError_Count_Person_18To64Years_NoHealthInsurance,22.896,
2015,geoId/72,dcid:MarginOfError_Count_Person_18To64Years_NoHealthInsurance,32.648,
2015,geoId/72021,dcid:MarginOfError_Count_Person_18To64Years_NoHealthInsurance,24.838,
2015,geoId/72031,dcid:MarginOfError_Count_Person_18To64Years_NoHealthInsurance,25.872,
2015,geoId/72113,dcid:MarginOfError_Count_Person_18To64Years_NoHealthInsurance,13.76,
2015,geoId/72025,dcid:MarginOfError_Count_Person_18To64Years_NoHealthInsurance,23.1,
2015,geoId/72127,dcid:MarginOfError_Count_Person_18To64Years_NoHealthInsurance,24.352,
2015,geoId/7206593,dcid:Count_Person_18To24Years_NoHealthInsurance,1764.07,
2015,geoId/7214290,dcid:Count_Person_18To24Years_NoHealthInsurance,1959.408,
2015,geoId/7276770,dcid:Count_Person_18To24Years_NoHealthInsurance,4689.192,
2015,geoId/72,dcid:Count_Person_18To24Years_NoHealthInsurance,30982.024,
2015,geoId/72021,dcid:Count_Person_18To24Years_NoHealthInsurance,1906.047,
2015,geoId/72031,dcid:Count_Person_18To24Years_NoHealthInsurance,2107.44,
2015,geoId/72113,dcid:Count_Person_18To24Years_NoHealthInsurance,1289.442,
2015,geoId/72025,dcid:Count_Person_18To24Years_NoHealthInsurance,1179.736,
2015,geoId/72127,dcid:Count_Person_18To24Years_NoHealthInsurance,4727.16,
2015,geoId/7206593,dcid:MarginOfError_Count_Person_18To24Years_NoHealthInsurance,19.399,
2015,geoId/7214290,dcid:MarginOfError_Count_Person_18To24Years_NoHealthInsurance,23.122,
2015,geoId/7276770,dcid:MarginOfError_Count_Person_18To24Years_NoHealthInsurance,15.741,
2015,geoId/72,dcid:MarginOfError_Count_Person_18To24Years_NoHealthInsurance,23.32,
2015,geoId/72021,dcid:MarginOfError_Count_Person_18To24Years_NoHealthInsurance,22.58,
2015,geoId/72031,dcid:MarginOfError_Count_Person_18To24Years_NoHealthInsurance,22.638,
2015,geoId/72113,dcid:MarginOfError_Count_Person_18To24Years_NoHealthInsurance,18.576,
2015,geoId/72025,dcid:MarginOfError_Count_Person_18To24Years_NoHealthInsurance,20.79,
2015,geoId/72127,dcid:MarginOfError_Count_Person_18To24Years_NoHealthInsurance,15.22,
2015,geoId/7206593,dcid:Count_Person_25To34Years_NoHealthInsurance,2919.84,
2015,geoId/7214290,dcid:Count_Person_25To34Years_NoHealthInsurance,3714.711,
2015,geoId/7276770,dcid:Count_Person_25To34Years_NoHealthInsurance,8994.024,
2015,geoId/72,dcid:Count_Person_25To34Years_NoHealthInsurance,56997.464,
2015,geoId/72021,dcid:Count_Person_25To34Years_NoHealthInsurance,3225.618,
2015,geoId/72031,dcid:Count_Person_25To34Years_NoHealthInsurance,3995.355,
2015,geoId/72113,dcid:Count_Person_25To34Years_NoHealthInsurance,2068.131,
2015,geoId/72025,dcid:Count_Person_25To34Years_NoHealthInsurance,2388.014,
2015,geoId/72127,dcid:Count_Person_25To34Years_NoHealthInsurance,9257.355,
2015,geoId/7206593,dcid:MarginOfError_Count_Person_25To34Years_NoHealthInsurance,23.483,
2015,geoId/7214290,dcid:MarginOfError_Count_Person_25To34Years_NoHealthInsurance,24.173,
2015,geoId/7276770,dcid:MarginOfError_Count_Person_25To34Years_NoHealthInsurance,18.603,
2015,geoId/72,dcid:MarginOfError_Count_Person_25To34Years_NoHealthInsurance,27.984,
2015,geoId/72021,dcid:MarginOfError_Count_Person_25To34Years_NoHealthInsurance,24.838,
2015,geoId/72031,dcid:MarginOfError_Count_Person_25To34Years_NoHealthInsurance,24.794,
2015,geoId/72113,dcid:MarginOfError_Count_Person_25To34Years_NoHealthInsurance,22.016,
2015,geoId/72025,dcid:MarginOfError_Count_Person_25To34Years_NoHealthInsurance,26.18,
2015,geoId/72127,dcid:MarginOfError_Count_Person_25To34Years_NoHealthInsurance,21.308,
2015,geoId/7206593,dcid:Count_Person_35To44Years_NoHealthInsurance,1873.564,
2015,geoId/7214290,dcid:Count_Person_35To44Years_NoHealthInsurance,2857.47,
2015,geoId/7276770,dcid:Count_Person_35To44Years_NoHealthInsurance,7917.816,
2015,geoId/72,dcid:Count_Person_35To44Years_NoHealthInsurance,45172.264,
2015,geoId/72021,dcid:Count_Person_35To44Years_NoHealthInsurance,2185.956,
2015,geoId/72031,dcid:Count_Person_35To44Years_NoHealthInsurance,3000.175,
2015,geoId/72113,dcid:Count_Person_35To44Years_NoHealthInsurance,1465.275,
2015,geoId/72025,dcid:Count_Person_35To44Years_NoHealthInsurance,1722.034,
2015,geoId/72127,dcid:Count_Person_35To44Years_NoHealthInsurance,8114.958,
2015,geoId/7206593,dcid:MarginOfError_Count_Person_35To44Years_NoHealthInsurance,22.462,
2015,geoId/7214290,dcid:MarginOfError_Count_Person_35To44Years_NoHealthInsurance,24.173,
2015,geoId/7276770,dcid:MarginOfError_Count_Person_35To44Years_NoHealthInsurance,18.603,
2015,geoId/72,dcid:MarginOfError_Count_Person_35To44Years_NoHealthInsurance,23.32,
2015,geoId/72021,dcid:MarginOfError_Count_Person_35To44Years_NoHealthInsurance,24.838,
2015,geoId/72031,dcid:MarginOfError_Count_Person_35To44Years_NoHealthInsurance,23.716,
2015,geoId/72113,dcid:MarginOfError_Count_Person_35To44Years_NoHealthInsurance,19.264,
2015,geoId/72025,dcid:MarginOfError_Count_Person_35To44Years_NoHealthInsurance,22.33,
2015,geoId/72127,dcid:MarginOfError_Count_Person_35To44Years_NoHealthInsurance,19.786,
2015,geoId/7206593,dcid:Count_Person_45To54Years_NoHealthInsurance,2238.544,
2015,geoId/7214290,dcid:Count_Person_45To54Years_NoHealthInsurance,2054.657,
2015,geoId/7276770,dcid:Count_Person_45To54Years_NoHealthInsurance,7033.788,
2015,geoId/72,dcid:Count_Person_45To54Years_NoHealthInsurance,40205.68,
2015,geoId/72021,dcid:Count_Person_45To54Years_NoHealthInsurance,2439.207,
2015,geoId/72031,dcid:Count_Person_45To54Years_NoHealthInsurance,2239.155,
2015,geoId/72113,dcid:Count_Person_45To54Years_NoHealthInsurance,1264.323,
2015,geoId/72025,dcid:Count_Person_45To54Years_NoHealthInsurance,1522.24,
2015,geoId/72127,dcid:Count_Person_45To54Years_NoHealthInsurance,7287.705,
2015,geoId/7206593,dcid:MarginOfError_Count_Person_45To54Years_NoHealthInsurance,23.483,
2015,geoId/7214290,dcid:MarginOfError_Count_Person_45To54Years_NoHealthInsurance,24.173,
2015,geoId/7276770,dcid:MarginOfError_Count_Person_45To54Years_NoHealthInsurance,17.172,
2015,geoId/72,dcid:MarginOfError_Count_Person_45To54Years_NoHealthInsurance,23.32,
2015,geoId/72021,dcid:MarginOfError_Count_Person_45To54Years_NoHealthInsurance,24.838,
2015,geoId/72031,dcid:MarginOfError_Count_Person_45To54Years_NoHealthInsurance,23.716,
2015,geoId/72113,dcid:MarginOfError_Count_Person_45To54Years_NoHealthInsurance,15.136,
2015,geoId/72025,dcid:MarginOfError_Count_Person_45To54Years_NoHealthInsurance,23.1,
2015,geoId/72127,dcid:MarginOfError_Count_Person_45To54Years_NoHealthInsurance,18.264,
2015,geoId/7206593,dcid:Count_Person_55To64Years_NoHealthInsurance,1545.082,
2015,geoId/7214290,dcid:Count_Person_55To64Years_NoHealthInsurance,1496.77,
2015,geoId/7276770,dcid:Count_Person_55To64Years_NoHealthInsurance,5035.116,
2015,geoId/72,dcid:Count_Person_55To64Years_NoHealthInsurance,30272.512,
2015,geoId/72021,dcid:Count_Person_55To64Years_NoHealthInsurance,1692.783,
2015,geoId/72031,dcid:Count_Person_55To64Years_NoHealthInsurance,1624.485,
2015,geoId/72113,dcid:Count_Person_55To64Years_NoHealthInsurance,1230.831,
2015,geoId/72025,dcid:Count_Person_55To64Years_NoHealthInsurance,1132.166,
2015,geoId/72127,dcid:Count_Person_55To64Years_NoHealthInsurance,5160.483,
2015,geoId/7206593,dcid:MarginOfError_Count_Person_55To64Years_NoHealthInsurance,19.399,
2015,geoId/7214290,dcid:MarginOfError_Count_Person_55To64Years_NoHealthInsurance,17.867,
2015,geoId/7276770,dcid:MarginOfError_Count_Person_55To64Years_NoHealthInsurance,14.31,
2015,geoId/72,dcid:MarginOfError_Count_Person_55To64Years_NoHealthInsurance,23.32,
2015,geoId/72021,dcid:MarginOfError_Count_Person_55To64Years_NoHealthInsurance,21.451,
2015,geoId/72031,dcid:MarginOfError_Count_Person_55To64Years_NoHealthInsurance,18.326,
2015,geoId/72113,dcid:MarginOfError_Count_Person_55To64Years_NoHealthInsurance,17.2,
2015,geoId/72025,dcid:MarginOfError_Count_Person_55To64Years_NoHealthInsurance,17.71,
2015,geoId/72127,dcid:MarginOfError_Count_Person_55To64Years_NoHealthInsurance,15.22,
2015,geoId/7206593,dcid:Count_Person_65OrMoreYears_NoHealthInsurance,158.158,
2015,geoId/7214290,dcid:Count_Person_65OrMoreYears_NoHealthInsurance,163.284,
2015,geoId/7276770,dcid:Count_Person_65OrMoreYears_NoHealthInsurance,960.9,
2015,geoId/72,dcid:Count_Person_65OrMoreYears_NoHealthInsurance,4257.072,
2015,geoId/72021,dcid:Count_Person_65OrMoreYears_NoHealthInsurance,173.277,
2015,geoId/72031,dcid:Count_Person_65OrMoreYears_NoHealthInsurance,190.255,
2015,geoId/72113,dcid:Count_Person_65OrMoreYears_NoHealthInsurance,217.698,
2015,geoId/72025,dcid:Count_Person_65OrMoreYears_NoHealthInsurance,161.738,
2015,geoId/72127,dcid:Count_Person_65OrMoreYears_NoHealthInsurance,984.825,
2015,geoId/7206593,dcid:MarginOfError_Count_Person_65OrMoreYears_NoHealthInsurance,6.126,
2015,geoId/7214290,dcid:MarginOfError_Count_Person_65OrMoreYears_NoHealthInsurance,5.255,
2015,geoId/7276770,dcid:MarginOfError_Count_Person_65OrMoreYears_NoHealthInsurance,8.586,
2015,geoId/72,dcid:MarginOfError_Count_Person_65OrMoreYears_NoHealthInsurance,9.328,
2015,geoId/72021,dcid:MarginOfError_Count_Person_65OrMoreYears_NoHealthInsurance,5.645,
2015,geoId/72031,dcid:MarginOfError_Count_Person_65OrMoreYears_NoHealthInsurance,5.39,
2015,geoId/72113,dcid:MarginOfError_Count_Person_65OrMoreYears_NoHealthInsurance,6.88,
2015,geoId/72025,dcid:MarginOfError_Count_Person_65OrMoreYears_NoHealthInsurance,6.93,
2015,geoId/72127,dcid:MarginOfError_Count_Person_65OrMoreYears_NoHealthInsurance,9.132,
2015,geoId/7206593,dcid:Count_Person_65To74Years_NoHealthInsurance,97.328,
2015,geoId/7214290,dcid:Count_Person_65To74Years_NoHealthInsurance,122.463,
2015,geoId/7276770,dcid:Count_Person_65To74Years_NoHealthInsurance,614.976,
2015,geoId/72,dcid:Count_Person_65To74Years_NoHealthInsurance,2601.544,
2015,geoId/72021,dcid:Count_Person_65To74Years_NoHealthInsurance,93.303,
2015,geoId/72031,dcid:Count_Person_65To74Years_NoHealthInsurance,131.715,
2015,geoId/72113,dcid:Count_Person_65To74Years_NoHealthInsurance,125.595,
2015,geoId/72025,dcid:Count_Person_65To74Years_NoHealthInsurance,104.654,
2015,geoId/72127,dcid:Count_Person_65To74Years_NoHealthInsurance,630.288,
2015,geoId/7206593,dcid:MarginOfError_Count_Person_65To74Years_NoHealthInsurance,5.105,
2015,geoId/7214290,dcid:MarginOfError_Count_Person_65To74Years_NoHealthInsurance,4.204,
2015,geoId/7276770,dcid:MarginOfError_Count_Person_65To74Years_NoHealthInsurance,5.724,
2015,geoId/72,dcid:MarginOfError_Count_Person_65To74Years_NoHealthInsurance,4.664,
2015,geoId/72021,dcid:MarginOfError_Count_Person_65To74Years_NoHealthInsurance,4.516,
2015,geoId/72031,dcid:MarginOfError_Count_Person_65To74Years_NoHealthInsurance,4.312,
2015,geoId/72113,dcid:MarginOfError_Count_Person_65To74Years_NoHealthInsurance,4.816,
2015,geoId/72025,dcid:MarginOfError_Count_Person_65To74Years_NoHealthInsurance,4.62,
2015,geoId/72127,dcid:MarginOfError_Count_Person_65To74Years_NoHealthInsurance,6.088,
2015,geoId/7206593,dcid:Count_Person_75OrMoreYears_NoHealthInsurance,60.83,
2015,geoId/7214290,dcid:Count_Person_75OrMoreYears_NoHealthInsurance,40.821,
2015,geoId/7276770,dcid:Count_Person_75OrMoreYears_NoHealthInsurance,345.924,
2015,geoId/72,dcid:Count_Person_75OrMoreYears_NoHealthInsurance,1655.528,
2015,geoId/72021,dcid:Count_Person_75OrMoreYears_NoHealthInsurance,66.645,
2015,geoId/72031,dcid:Count_Person_75OrMoreYears_NoHealthInsurance,58.54,
2015,geoId/72113,dcid:Count_Person_75OrMoreYears_NoHealthInsurance,92.103,
2015,geoId/72025,dcid:Count_Person_75OrMoreYears_NoHealthInsurance,66.598,
2015,geoId/72127,dcid:Count_Person_75OrMoreYears_NoHealthInsurance,354.537,
2015,geoId/7206593,dcid:MarginOfError_Count_Person_75OrMoreYears_NoHealthInsurance,3.063,
2015,geoId/7214290,dcid:MarginOfError_Count_Person_75OrMoreYears_NoHealthInsurance,3.153,
2015,geoId/7276770,dcid:MarginOfError_Count_Person_75OrMoreYears_NoHealthInsurance,5.724,
2015,geoId/72,dcid:MarginOfError_Count_Person_75OrMoreYears_NoHealthInsurance,4.664,
2015,geoId/72021,dcid:MarginOfError_Count_Person_75OrMoreYears_NoHealthInsurance,3.387,
2015,geoId/72031,dcid:MarginOfError_Count_Person_75OrMoreYears_NoHealthInsurance,3.234,
2015,geoId/72113,dcid:MarginOfError_Count_Person_75OrMoreYears_NoHealthInsurance,5.504,
2015,geoId/72025,dcid:MarginOfError_Count_Person_75OrMoreYears_NoHealthInsurance,5.39,
2015,geoId/72127,dcid:MarginOfError_Count_Person_75OrMoreYears_NoHealthInsurance,6.088,
2015,geoId/7206593,dcid:Median_Age_Person_NoHealthInsurance,33.8,Years
2015,geoId/7214290,dcid:Median_Age_Person_NoHealthInsurance,33.9,Years
2015,geoId/7276770,dcid:Median_Age_Person_NoHealthInsurance,37.3,Years
2015,geoId/72,dcid:Median_Age_Person_NoHealthInsurance,35.3,Years
2015,geoId/72021,dcid:Median_Age_Person_NoHealthInsurance,34.0,Years
2015,geoId/72031,dcid:Median_Age_Person_NoHealthInsurance,34.0,Years
2015,geoId/72113,dcid:Median_Age_Person_NoHealthInsurance,34.9,Years
2015,geoId/72025,dcid:Median_Age_Person_NoHealthInsurance,33.8,Years
2015,geoId/72127,dcid:Median_Age_Person_NoHealthInsurance,37.3,Years
2015,geoId/7206593,dcid:Count_Person_Male_NoHealthInsurance,7177.94,
2015,geoId/7214290,dcid:Count_Person_Male_NoHealthInsurance,8926.192,
2015,geoId/7276770,dcid:Count_Person_Male_NoHealthInsurance,22715.676,
2015,geoId/72,dcid:Count_Person_Male_NoHealthInsurance,144267.44,
2015,geoId/72021,dcid:Count_Person_Male_NoHealthInsurance,8050.716,
2015,geoId/72031,dcid:Count_Person_Male_NoHealthInsurance,9498.115,
2015,geoId/72113,dcid:Count_Person_Male_NoHealthInsurance,5241.498,
2015,geoId/72025,dcid:Count_Person_Male_NoHealthInsurance,5518.12,
2015,geoId/72127,dcid:Count_Person_Male_NoHealthInsurance,23399.442,
2015,geoId/7206593,dcid:MarginOfError_Count_Person_Male_NoHealthInsurance,29.609,
2015,geoId/7214290,dcid:MarginOfError_Count_Person_Male_NoHealthInsurance,29.428,
2015,geoId/7276770,dcid:MarginOfError_Count_Person_Male_NoHealthInsurance,25.758,
2015,geoId/72,dcid:MarginOfError_Count_Person_Male_NoHealthInsurance,32.648,
2015,geoId/72021,dcid:MarginOfError_Count_Person_Male_NoHealthInsurance,29.354,
2015,geoId/72031,dcid:MarginOfError_Count_Person_Male_NoHealthInsurance,29.106,
2015,geoId/72113,dcid:MarginOfError_Count_Person_Male_NoHealthInsurance,17.888,
2015,geoId/72025,dcid:MarginOfError_Count_Person_Male_NoHealthInsurance,26.18,
2015,geoId/72127,dcid:MarginOfError_Count_Person_Male_NoHealthInsurance,25.874,
2015,geoId/7206593,dcid:Count_Person_Female_NoHealthInsurance,4988.06,
2015,geoId/7214290,dcid:Count_Person_Female_NoHealthInsurance,4680.808,
2015,geoId/7276770,dcid:Count_Person_Female_NoHealthInsurance,15720.324,
2015,geoId/72,dcid:Count_Person_Female_NoHealthInsurance,92236.56,
2015,geoId/72021,dcid:Count_Person_Female_NoHealthInsurance,5278.284,
2015,geoId/72031,dcid:Count_Person_Female_NoHealthInsurance,5136.885,
2015,geoId/72113,dcid:Count_Person_Female_NoHealthInsurance,3131.502,
2015,geoId/72025,dcid:Count_Person_Female_NoHealthInsurance,3995.88,
2015,geoId/72127,dcid:Count_Person_Female_NoHealthInsurance,15993.558,
2015,geoId/7206593,dcid:MarginOfError_Count_Person_Female_NoHealthInsurance,29.609,
2015,geoId/7214290,dcid:MarginOfError_Count_Person_Female_NoHealthInsurance,29.428,
2015,geoId/7276770,dcid:MarginOfError_Count_Person_Female_NoHealthInsurance,25.758,
2015,geoId/72,dcid:MarginOfError_Count_Person_Female_NoHealthInsurance,32.648,
2015,geoId/72021,dcid:MarginOfError_Count_Person_Female_NoHealthInsurance,29.354,
2015,geoId/72031,dcid:MarginOfError_Count_Person_Female_NoHealthInsurance,29.106,
2015,geoId/72113,dcid:MarginOfError_Count_Person_Female_NoHealthInsurance,17.888,
2015,geoId/72025,dcid:MarginOfError_Count_Person_Female_NoHealthInsurance,26.18,
2015,geoId/72127,dcid:MarginOfError_Count_Person_Female_NoHealthInsurance,25.874,
2015,geoId/7206593,dcid:Count_Person_NoHealthInsurance_OneRace,9124.5,
2015,geoId/7214290,dcid:Count_Person_NoHealthInsurance_OneRace,12545.654,
2015,geoId/7276770,dcid:Count_Person_NoHealthInsurance_OneRace,34438.656,
2015,geoId/72,dcid:Count_Person_NoHealthInsurance_OneRace,214745.632,
2015,geoId/72021,dcid:Count_Person_NoHealthInsurance_OneRace,10170.027,
2015,geoId/72031,dcid:Count_Person_NoHealthInsurance_OneRace,13478.835,
2015,geoId/72113,dcid:Count_Person_NoHealthInsurance_OneRace,7627.803,
2015,geoId/72025,dcid:Count_Person_NoHealthInsurance_OneRace,9104.898,
