Year,Place,StatVar,Quantity
2019,geoId/01,dcid:Count_Household,1867893
2019,geoId/01,dcid:MarginOfError_Count_Household,5799
2019,geoId/01,dcid:Count_Household_SpanishSpokenAtHome,60068
2019,geoId/01,dcid:MarginOfError_Count_Household_SpanishSpokenAtHome,1289
2019,geoId/01,dcid:Count_Household_OtherIndoEuropeanLanguagesSpokenAtHome,21746
2019,geoId/01,dcid:MarginOfError_Count_Household_OtherIndoEuropeanLanguagesSpokenAtHome,993
2019,geoId/01,dcid:Count_Household_AsianAndPacificIslandLanguagesSpokenAtHome,19266
2019,geoId/01,dcid:MarginOfError_Count_Household_AsianAndPacificIslandLanguagesSpokenAtHome,863
2019,geoId/01,dcid:Count_Household_OtherLanguagesSpokenAtHome,5994
2019,geoId/01,dcid:MarginOfError_Count_Household_OtherLanguagesSpokenAtHome,624
2019,geoId/01,dcid:Count_Household_LimitedEnglishSpeakingHousehold,22757
2019,geoId/01,dcid:MarginOfError_Count_Household_LimitedEnglishSpeakingHousehold,1015
2019,geoId/01,dcid:Count_Household_LimitedEnglishSpeakingHousehold_SpanishSpokenAtHome,14334
2019,geoId/01,dcid:MarginOfError_Count_Household_LimitedEnglishSpeakingHousehold_SpanishSpokenAtHome,779
2019,geoId/01,dcid:Count_Household_LimitedEnglishSpeakingHousehold_OtherIndoEuropeanLanguagesSpokenAtHome,2088
2019,geoId/01,dcid:MarginOfError_Count_Household_LimitedEnglishSpeakingHousehold_OtherIndoEuropeanLanguagesSpokenAtHome,341
2019,geoId/01,dcid:Count_Household_LimitedEnglishSpeakingHousehold_AsianAndPacificIslandLanguagesSpokenAtHome,5440
2019,geoId/01,dcid:MarginOfError_Count_Household_LimitedEnglishSpeakingHousehold_AsianAndPacificIslandLanguagesSpokenAtHome,485
2019,geoId/01,dcid:Count_Household_LimitedEnglishSpeakingHousehold_OtherLanguagesSpokenAtHome,895
2019,geoId/01,dcid:MarginOfError_Count_Household_LimitedEnglishSpeakingHousehold_OtherLanguagesSpokenAtHome,219
