"Commodity Code","Country or Area Code","Country or Area","Transaction Code","Commodity - Transaction Code","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"ES","36","Australia","01","ES01","Electricity - total solar production","1999","Kilowatt-hours, million","34",""
"ES","36","Australia","01","ES01","Electricity - total solar production","1998","Kilowatt-hours, million","28",""
"ES","36","Australia","01","ES01","Electricity - total solar production","1997","Kilowatt-hours, million","23",""
"ES","36","Australia","01","ES01","Electricity - total solar production","1996","Kilowatt-hours, million","19",""
"ES","36","Australia","01","ES01","Electricity - total solar production","1995","Kilowatt-hours, million","16",""
"ES","36","Australia","01","ES01","Electricity - total solar production","1994","Kilowatt-hours, million","13",""
"ES","36","Australia","01","ES01","Electricity - total solar production","1993","Kilowatt-hours, million","11",""
"ES","40","Austria","01","ES01","Electricity - total solar production","1999","Kilowatt-hours, million","2",""
"ES","40","Austria","01","ES01","Electricity - total solar production","1998","Kilowatt-hours, million","2",""
"ES","40","Austria","01","ES01","Electricity - total solar production","1997","Kilowatt-hours, million","2",""
"ES","40","Austria","01","ES01","Electricity - total solar production","1996","Kilowatt-hours, million","1",""
"ES","40","Austria","01","ES01","Electricity - total solar production","1995","Kilowatt-hours, million","1",""
"ES","40","Austria","01","ES01","Electricity - total solar production","1994","Kilowatt-hours, million","1",""
"ES","40","Austria","01","ES01","Electricity - total solar production","1993","Kilowatt-hours, million","1",""
"ES","124","Canada","01","ES01","Electricity - total solar production","1999","Kilowatt-hours, million","13",""
"ES","124","Canada","01","ES01","Electricity - total solar production","1998","Kilowatt-hours, million","10",""
"ES","124","Canada","01","ES01","Electricity - total solar production","1997","Kilowatt-hours, million","7",""
"ES","124","Canada","01","ES01","Electricity - total solar production","1996","Kilowatt-hours, million","6",""
"ES","124","Canada","01","ES01","Electricity - total solar production","1995","Kilowatt-hours, million","4",""
"ES","124","Canada","01","ES01","Electricity - total solar production","1994","Kilowatt-hours, million","3",""
"ES","124","Canada","01","ES01","Electricity - total solar production","1993","Kilowatt-hours, million","3",""
"ES","124","Canada","01","ES01","Electricity - total solar production","1992","Kilowatt-hours, million","2",""
"ES","188","Costa Rica","01","ES01","Electricity - total solar production","1997","Kilowatt-hours, million","76",""
"ES","188","Costa Rica","01","ES01","Electricity - total solar production","1996","Kilowatt-hours, million","23",""
"ES","188","Costa Rica","01","ES01","Electricity - total solar production","1995","Kilowatt-hours, million","23","1"
"ES","208","Denmark","01","ES01","Electricity - total solar production","1999","Kilowatt-hours, million","1",""
"ES","232","Eritrea","01","ES01","Electricity - total solar production","1999","Kilowatt-hours, million","1",""
"ES","232","Eritrea","01","ES01","Electricity - total solar production","1998","Kilowatt-hours, million","1",""
"ES","232","Eritrea","01","ES01","Electricity - total solar production","1997","Kilowatt-hours, million","1",""
"ES","246","Finland","01","ES01","Electricity - total solar production","1999","Kilowatt-hours, million","1",""
"ES","246","Finland","01","ES01","Electricity - total solar production","1998","Kilowatt-hours, million","1",""
"ES","246","Finland","01","ES01","Electricity - total solar production","1997","Kilowatt-hours, million","1",""
"ES","246","Finland","01","ES01","Electricity - total solar production","1996","Kilowatt-hours, million","1",""
"ES","246","Finland","01","ES01","Electricity - total solar production","1995","Kilowatt-hours, million","1",""
"ES","246","Finland","01","ES01","Electricity - total solar production","1994","Kilowatt-hours, million","1",""
"ES","246","Finland","01","ES01","Electricity - total solar production","1993","Kilowatt-hours, million","1",""
"ES","246","Finland","01","ES01","Electricity - total solar production","1992","Kilowatt-hours, million","1",""
"ES","246","Finland","01","ES01","Electricity - total solar production","1991","Kilowatt-hours, million","1",""
"ES","251","France","01","ES01","Electricity - total solar production","1999","Kilowatt-hours, million","2",""
"ES","251","France","01","ES01","Electricity - total solar production","1998","Kilowatt-hours, million","2",""
"ES","251","France","01","ES01","Electricity - total solar production","1997","Kilowatt-hours, million","2",""
"ES","251","France","01","ES01","Electricity - total solar production","1996","Kilowatt-hours, million","1",""
"ES","251","France","01","ES01","Electricity - total solar production","1995","Kilowatt-hours, million","1",""
"ES","251","France","01","ES01","Electricity - total solar production","1994","Kilowatt-hours, million","1",""
"ES","276","Germany","01","ES01","Electricity - total solar production","1999","Kilowatt-hours, million","30",""
"ES","276","Germany","01","ES01","Electricity - total solar production","1998","Kilowatt-hours, million","35",""
"ES","276","Germany","01","ES01","Electricity - total solar production","1997","Kilowatt-hours, million","18",""
"ES","276","Germany","01","ES01","Electricity - total solar production","1996","Kilowatt-hours, million","12",""
"ES","276","Germany","01","ES01","Electricity - total solar production","1995","Kilowatt-hours, million","7",""
"ES","276","Germany","01","ES01","Electricity - total solar production","1994","Kilowatt-hours, million","7",""
"ES","276","Germany","01","ES01","Electricity - total solar production","1993","Kilowatt-hours, million","3",""
"ES","276","Germany","01","ES01","Electricity - total solar production","1992","Kilowatt-hours, million","4",""
"ES","276","Germany","01","ES01","Electricity - total solar production","1991","Kilowatt-hours, million","1",""
"ES","382","Italy","01","ES01","Electricity - total solar production","1999","Kilowatt-hours, million","17",""
"ES","382","Italy","01","ES01","Electricity - total solar production","1998","Kilowatt-hours, million","16",""
"ES","382","Italy","01","ES01","Electricity - total solar production","1997","Kilowatt-hours, million","15",""
"ES","382","Italy","01","ES01","Electricity - total solar production","1996","Kilowatt-hours, million","14",""
"ES","382","Italy","01","ES01","Electricity - total solar production","1995","Kilowatt-hours, million","13",""
"ES","382","Italy","01","ES01","Electricity - total solar production","1994","Kilowatt-hours, million","11",""
"ES","382","Italy","01","ES01","Electricity - total solar production","1993","Kilowatt-hours, million","11",""
"ES","382","Italy","01","ES01","Electricity - total solar production","1992","Kilowatt-hours, million","9",""
"ES","382","Italy","01","ES01","Electricity - total solar production","1991","Kilowatt-hours, million","5",""
"ES","382","Italy","01","ES01","Electricity - total solar production","1990","Kilowatt-hours, million","4",""
"ES","392","Japan","01","ES01","Electricity - total solar production","1999","Kilowatt-hours, million","254",""
"ES","392","Japan","01","ES01","Electricity - total solar production","1998","Kilowatt-hours, million","189",""
"ES","392","Japan","01","ES01","Electricity - total solar production","1997","Kilowatt-hours, million","149",""
"ES","392","Japan","01","ES01","Electricity - total solar production","1996","Kilowatt-hours, million","122",""
"ES","392","Japan","01","ES01","Electricity - total solar production","1995","Kilowatt-hours, million","106",""
"ES","392","Japan","01","ES01","Electricity - total solar production","1994","Kilowatt-hours, million","96",""
"ES","392","Japan","01","ES01","Electricity - total solar production","1993","Kilowatt-hours, million","89",""
"ES","392","Japan","01","ES01","Electricity - total solar production","1992","Kilowatt-hours, million","81",""
