forecast_date,target_date,location,Auquan_1WeekForecastCovid19CumuDeath,Auquan_2WeekForecastCovid19CumuDeath,Auquan_3WeekForecastCovid19CumuDeath,Auquan_4WeekForecastCovid19CumuDeath,CAN_1WeekForecastCovid19CumuDeath,CAN_2WeekForecastCovid19CumuDeath,CAN_3WeekForecastCovid19CumuDeath,CAN_4WeekForecastCovid19CumuDeath,COVIDhub-ensemble_1WeekForecastCovid19CumuDeath,COVIDhub-ensemble_1WeekForecastCovid19IncrDeath,COVIDhub-ensemble_2WeekForecastCovid19CumuDeath,COVIDhub-ensemble_2WeekForecastCovid19IncrDeath,COVIDhub-ensemble_3WeekForecastCovid19CumuDeath,COVIDhub-ensemble_3WeekForecastCovid19IncrDeath,COVIDhub-ensemble_4WeekForecastCovid19CumuDeath,COVIDhub-ensemble_4WeekForecastCovid19IncrDeath,CU-60contact_1WeekForecastCovid19CumuDeath,CU-60contact_2WeekForecastCovid19CumuDeath,CU-60contact_3WeekForecastCovid19CumuDeath,CU-60contact_4WeekForecastCovid19CumuDeath,CU-60contact_5WeekForecastCovid19CumuDeath,CU-60contact_6WeekForecastCovid19CumuDeath,CU-70contact_1WeekForecastCovid19CumuDeath,CU-70contact_2WeekForecastCovid19CumuDeath,CU-70contact_3WeekForecastCovid19CumuDeath,CU-70contact_4WeekForecastCovid19CumuDeath,CU-70contact_5WeekForecastCovid19CumuDeath,CU-70contact_6WeekForecastCovid19CumuDeath,CU-80contact_1WeekForecastCovid19CumuDeath,CU-80contact_2WeekForecastCovid19CumuDeath,CU-80contact_3WeekForecastCovid19CumuDeath,CU-80contact_4WeekForecastCovid19CumuDeath,CU-80contact_5WeekForecastCovid19CumuDeath,CU-80contact_6WeekForecastCovid19CumuDeath,CU-80contact_1x_1WeekForecastCovid19CumuDeath,CU-80contact_1x_2WeekForecastCovid19CumuDeath,CU-80contact_1x_3WeekForecastCovid19CumuDeath,CU-80contact_1x_4WeekForecastCovid19CumuDeath,CU-80contact_1x_5WeekForecastCovid19CumuDeath,CU-80contact_1x_6WeekForecastCovid19CumuDeath,CU-80contactw_1WeekForecastCovid19CumuDeath,CU-80contactw_2WeekForecastCovid19CumuDeath,CU-80contactw_3WeekForecastCovid19CumuDeath,CU-80contactw_4WeekForecastCovid19CumuDeath,CU-80contactw_5WeekForecastCovid19CumuDeath,CU-80contactw_6WeekForecastCovid19CumuDeath,CU20%contactreduction_1WeekForecastCovid19CumuDeath,CU20%contactreduction_2WeekForecastCovid19CumuDeath,CU20%contactreduction_3WeekForecastCovid19CumuDeath,CU20%contactreduction_4WeekForecastCovid19CumuDeath,CU30%contactreduction_1WeekForecastCovid19CumuDeath,CU30%contactreduction_2WeekForecastCovid19CumuDeath,CU30%contactreduction_3WeekForecastCovid19CumuDeath,CU30%contactreduction_4WeekForecastCovid19CumuDeath,CU40%contactreduction_1WeekForecastCovid19CumuDeath,CU40%contactreduction_2WeekForecastCovid19CumuDeath,CU40%contactreduction_3WeekForecastCovid19CumuDeath,CU40%contactreduction_4WeekForecastCovid19CumuDeath,Columbia_1WeekForecastCovid19CumuDeath,Columbia_2WeekForecastCovid19CumuDeath,Columbia_3WeekForecastCovid19CumuDeath,Columbia_4WeekForecastCovid19CumuDeath,CovidSim_1WeekForecastCovid19CumuDeath,CovidSim_2WeekForecastCovid19CumuDeath,CovidSim_3WeekForecastCovid19CumuDeath,CovidSim_4WeekForecastCovid19CumuDeath,ERDC_1WeekForecastCovid19CumuDeath,ERDC_2WeekForecastCovid19CumuDeath,ERDC_3WeekForecastCovid19CumuDeath,ERDC_4WeekForecastCovid19CumuDeath,Ensemble_1WeekForecastCovid19CumuDeath,Ensemble_2WeekForecastCovid19CumuDeath,Ensemble_3WeekForecastCovid19CumuDeath,Ensemble_4WeekForecastCovid19CumuDeath,GA_Tech_1WeekForecastCovid19CumuDeath,GA_Tech_1WeekForecastCovid19IncrDeath,GA_Tech_2WeekForecastCovid19CumuDeath,GA_Tech_2WeekForecastCovid19IncrDeath,GA_Tech_3WeekForecastCovid19CumuDeath,GA_Tech_4WeekForecastCovid19CumuDeath,GT_CHHS_1WeekForecastCovid19CumuDeath,GT_CHHS_2WeekForecastCovid19CumuDeath,GT_CHHS_3WeekForecastCovid19CumuDeath,GT_CHHS_4WeekForecastCovid19CumuDeath,Geneva_1WeekForecastCovid19CumuDeath,IHME_1WeekForecastCovid19CumuDeath,IHME_10WeekForecastCovid19CumuDeath,IHME_11WeekForecastCovid19CumuDeath,IHME_12WeekForecastCovid19CumuDeath,IHME_13WeekForecastCovid19CumuDeath,IHME_14WeekForecastCovid19CumuDeath,IHME_15WeekForecastCovid19CumuDeath,IHME_16WeekForecastCovid19CumuDeath,IHME_2WeekForecastCovid19CumuDeath,IHME_3WeekForecastCovid19CumuDeath,IHME_4WeekForecastCovid19CumuDeath,IHME_5WeekForecastCovid19CumuDeath,IHME_6WeekForecastCovid19CumuDeath,IHME_7WeekForecastCovid19CumuDeath,IHME_8WeekForecastCovid19CumuDeath,IHME_9WeekForecastCovid19CumuDeath,ISU_1WeekForecastCovid19CumuDeath,ISU_2WeekForecastCovid19CumuDeath,ISU_3WeekForecastCovid19CumuDeath,ISU_4WeekForecastCovid19CumuDeath,Imperial_1WeekForecastCovid19CumuDeath,Imperial1_1WeekForecastCovid19CumuDeath,Imperial1_1WeekForecastCovid19IncrDeath,Imperial2_1WeekForecastCovid19CumuDeath,Imperial2_1WeekForecastCovid19IncrDeath,JHU_1WeekForecastCovid19CumuDeath,JHU_2WeekForecastCovid19CumuDeath,JHU_3WeekForecastCovid19CumuDeath,JHU_4WeekForecastCovid19CumuDeath,LANL_1WeekForecastCovid19CumuDeath,LANL_2WeekForecastCovid19CumuDeath,LANL_3WeekForecastCovid19CumuDeath,LANL_4WeekForecastCovid19CumuDeath,LANL_5WeekForecastCovid19CumuDeath,LANL_6WeekForecastCovid19CumuDeath,LANL_7WeekForecastCovid19CumuDeath,MIT_1WeekForecastCovid19CumuDeath,MIT_2WeekForecastCovid19CumuDeath,MIT_3WeekForecastCovid19CumuDeath,MIT_4WeekForecastCovid19CumuDeath,MIT_5WeekForecastCovid19CumuDeath,MIT_6WeekForecastCovid19CumuDeath,MOBS_1WeekForecastCovid19CumuDeath,MOBS_1WeekForecastCovid19IncrDeath,MOBS_2WeekForecastCovid19CumuDeath,MOBS_2WeekForecastCovid19IncrDeath,MOBS_3WeekForecastCovid19CumuDeath,MOBS_3WeekForecastCovid19IncrDeath,MOBS_4WeekForecastCovid19CumuDeath,MOBS_4WeekForecastCovid19IncrDeath,NotreDame_1WeekForecastCovid19CumuDeath,NotreDame_1WeekForecastCovid19IncrDeath,NotreDame_2WeekForecastCovid19CumuDeath,NotreDame_2WeekForecastCovid19IncrDeath,NotreDame_3WeekForecastCovid19CumuDeath,NotreDame_3WeekForecastCovid19IncrDeath,NotreDame_4WeekForecastCovid19CumuDeath,NotreDame_4WeekForecastCovid19IncrDeath,NotreDame_5WeekForecastCovid19CumuDeath,NotreDame_5WeekForecastCovid19IncrDeath,NotreDame_6WeekForecastCovid19CumuDeath,NotreDame_6WeekForecastCovid19IncrDeath,PSI_1WeekForecastCovid19CumuDeath,PSI_2WeekForecastCovid19CumuDeath,PSI_3WeekForecastCovid19CumuDeath,PSI_4WeekForecastCovid19CumuDeath,SWC_1WeekForecastCovid19CumuDeath,SWC_2WeekForecastCovid19CumuDeath,SWC_3WeekForecastCovid19CumuDeath,SWC_4WeekForecastCovid19CumuDeath,UA_1WeekForecastCovid19CumuDeath,UA_2WeekForecastCovid19CumuDeath,UA_3WeekForecastCovid19CumuDeath,UA_4WeekForecastCovid19CumuDeath,UCLA_1WeekForecastCovid19CumuDeath,UCLA_10WeekForecastCovid19CumuDeath,UCLA_11WeekForecastCovid19CumuDeath,UCLA_12WeekForecastCovid19CumuDeath,UCLA_13WeekForecastCovid19CumuDeath,UCLA_14WeekForecastCovid19CumuDeath,UCLA_2WeekForecastCovid19CumuDeath,UCLA_3WeekForecastCovid19CumuDeath,UCLA_4WeekForecastCovid19CumuDeath,UCLA_5WeekForecastCovid19CumuDeath,UCLA_6WeekForecastCovid19CumuDeath,UCLA_7WeekForecastCovid19CumuDeath,UCLA_8WeekForecastCovid19CumuDeath,UCLA_9WeekForecastCovid19CumuDeath,UChicago_10_1WeekForecastCovid19CumuDeath,UChicago_10_2WeekForecastCovid19CumuDeath,UChicago_10_3WeekForecastCovid19CumuDeath,UChicago_10_4WeekForecastCovid19CumuDeath,UChicago_100_1WeekForecastCovid19CumuDeath,UChicago_100_2WeekForecastCovid19CumuDeath,UChicago_100_3WeekForecastCovid19CumuDeath,UChicago_100_4WeekForecastCovid19CumuDeath,UChicago_40_1WeekForecastCovid19CumuDeath,UChicago_40_2WeekForecastCovid19CumuDeath,UChicago_40_3WeekForecastCovid19CumuDeath,UChicago_40_4WeekForecastCovid19CumuDeath,UChicago_60_1WeekForecastCovid19CumuDeath,UChicago_60_2WeekForecastCovid19CumuDeath,UChicago_60_3WeekForecastCovid19CumuDeath,UChicago_60_4WeekForecastCovid19CumuDeath,UChicago_80_1WeekForecastCovid19CumuDeath,UChicago_80_2WeekForecastCovid19CumuDeath,UChicago_80_3WeekForecastCovid19CumuDeath,UChicago_80_4WeekForecastCovid19CumuDeath,UMass-MB_1WeekForecastCovid19CumuDeath,UMass-MB_2WeekForecastCovid19CumuDeath,UMass-MB_3WeekForecastCovid19CumuDeath,UMass-MB_4WeekForecastCovid19CumuDeath,UT_1WeekForecastCovid19CumuDeath,UT_1WeekForecastCovid19IncrDeath,UT_2WeekForecastCovid19CumuDeath,UT_2WeekForecastCovid19IncrDeath,UT_3WeekForecastCovid19CumuDeath,UT_3WeekForecastCovid19IncrDeath,UT_4WeekForecastCovid19CumuDeath,UT_4WeekForecastCovid19IncrDeath,UT_5WeekForecastCovid19CumuDeath,UT_5WeekForecastCovid19IncrDeath,UT_6WeekForecastCovid19CumuDeath,UT_6WeekForecastCovid19IncrDeath,YYG_1WeekForecastCovid19CumuDeath,YYG_1WeekForecastCovid19IncrDeath,YYG_10WeekForecastCovid19CumuDeath,YYG_10WeekForecastCovid19IncrDeath,YYG_2WeekForecastCovid19CumuDeath,YYG_2WeekForecastCovid19IncrDeath,YYG_3WeekForecastCovid19CumuDeath,YYG_3WeekForecastCovid19IncrDeath,YYG_4WeekForecastCovid19CumuDeath,YYG_4WeekForecastCovid19IncrDeath,YYG_5WeekForecastCovid19CumuDeath,YYG_5WeekForecastCovid19IncrDeath,YYG_6WeekForecastCovid19CumuDeath,YYG_6WeekForecastCovid19IncrDeath,YYG_7WeekForecastCovid19CumuDeath,YYG_7WeekForecastCovid19IncrDeath,YYG_8WeekForecastCovid19CumuDeath,YYG_8WeekForecastCovid19IncrDeath,YYG_9WeekForecastCovid19CumuDeath,YYG_9WeekForecastCovid19IncrDeath,ensembleforecast_1WeekForecastCovid19CumuDeath,ensembleforecast_2WeekForecastCovid19CumuDeath,ensembleforecast_3WeekForecastCovid19CumuDeath,ensembleforecast_4WeekForecastCovid19CumuDeath,observeddata_observedCovid19Death
2020-05-25,2020-05-30,geoId/01,803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,2020-05-30,geoId/02,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,2020-05-30,geoId/04,1006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,2020-05-30,geoId/05,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,2020-05-30,geoId/06,4752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,2020-05-30,geoId/08,1673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,2020-05-30,geoId/09,4066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,2020-05-30,geoId/10,442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,2020-05-30,geoId/11,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,2020-05-30,geoId/12,2772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,2020-05-30,geoId/13,2174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,2020-05-30,geoId/15,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,2020-05-30,geoId/16,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,2020-05-30,geoId/17,6430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,2020-05-30,geoId/18,2508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,2020-05-30,geoId/19,625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,2020-05-30,geoId/20,310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,2020-05-30,geoId/21,457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,2020-05-30,geoId/22,3076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,2020-05-30,geoId/23,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,2020-05-30,geoId/24,2790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
