Year,Place,StatVar,Quantity,Unit
2023,geoId/3000190273,dcid:Count_Person_Years16Onwards_Employed,329.0,
2023,geoId/3000190651,dcid:Count_Person_Years16Onwards_Employed,194.0,
2023,geoId/3000190924,dcid:Count_Person_Years16Onwards_Employed,3857.0,
2023,geoId/3000192079,dcid:Count_Person_Years16Onwards_Employed,145.0,
2023,geoId/3000390756,dcid:Count_Person_Years16Onwards_Employed,2058.0,
2023,geoId/3000390850,dcid:Count_Person_Years16Onwards_Employed,94.0,
2023,geoId/3000391617,dcid:Count_Person_Years16Onwards_Employed,1978.0,
2023,geoId/3000392436,dcid:Count_Person_Years16Onwards_Employed,508.0,
2023,geoId/3000190273,dcid:MarginOfError_Count_Person_Years16Onwards_Employed,78.0,
2023,geoId/3000190651,dcid:MarginOfError_Count_Person_Years16Onwards_Employed,57.0,
2023,geoId/3000190924,dcid:MarginOfError_Count_Person_Years16Onwards_Employed,282.0,
2023,geoId/3000192079,dcid:MarginOfError_Count_Person_Years16Onwards_Employed,45.0,
2023,geoId/3000390756,dcid:MarginOfError_Count_Person_Years16Onwards_Employed,217.0,
2023,geoId/3000390850,dcid:MarginOfError_Count_Person_Years16Onwards_Employed,47.0,
2023,geoId/3000391617,dcid:MarginOfError_Count_Person_Years16Onwards_Employed,230.0,
2023,geoId/3000392436,dcid:MarginOfError_Count_Person_Years16Onwards_Employed,123.0,
2023,geoId/3000190273,dcid:Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,219.114,
2023,geoId/3000190651,dcid:Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,155.976,
2023,geoId/3000190924,dcid:Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,3328.591,
2023,geoId/3000192079,dcid:Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,82.94,
2023,geoId/3000390756,dcid:Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,1669.038,
2023,geoId/3000390850,dcid:Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,25.004,
2023,geoId/3000391617,dcid:Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,1792.068,
2023,geoId/3000392436,dcid:Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,470.916,
2023,geoId/3000190273,dcid:MarginOfError_Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,10.0,
2023,geoId/3000190651,dcid:MarginOfError_Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,8.9,
2023,geoId/3000190924,dcid:MarginOfError_Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,3.7,
2023,geoId/3000192079,dcid:MarginOfError_Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,16.5,
2023,geoId/3000390756,dcid:MarginOfError_Count_Person_Years16Onwards_CarTruckOrVan_WorkCommute_Employed,3.6,
