CountryName,CountryCode,IndicatorName,IndicatorCode,year,Value
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,1992,39494.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,1993,28503.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,1994,21250.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,1995,17551.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,1996,18014.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,1997,15106.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,1998,16454.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,1999,19900.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,2000,23377.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,2001,24777.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,2002,23712.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,2003,24969.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,2004,22985.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,2005,23644.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,2006,27884.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,2007,27505.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,2008,27712.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,2009,25598.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,2010,28722.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,2011,26495.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,2012,28701.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,2013,28765.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,2014,24072.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,2015,29269.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,2016,26795.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,2017,22777.0
Russian Federation,RUS,"Patent applications, residents",IP.PAT.RESD,2018,24926.0
Russian Federation,RUS,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,2013,8.5
Russian Federation,RUS,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,2014,8.4
Russian Federation,RUS,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,2015,8.9
Russian Federation,RUS,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,2016,8.8
Russian Federation,RUS,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,2017,8.8
Russian Federation,RUS,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,2018,7.4
Russian Federation,RUS,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,2019,7.3
Russian Federation,RUS,Procedures to register property (number),IC.PRP.PROC,2013,5.0
Russian Federation,RUS,Procedures to register property (number),IC.PRP.PROC,2014,4.0
Russian Federation,RUS,Procedures to register property (number),IC.PRP.PROC,2015,4.0
Russian Federation,RUS,Procedures to register property (number),IC.PRP.PROC,2016,4.0
Russian Federation,RUS,Procedures to register property (number),IC.PRP.PROC,2017,4.0
Russian Federation,RUS,Procedures to register property (number),IC.PRP.PROC,2018,4.0
Russian Federation,RUS,Procedures to register property (number),IC.PRP.PROC,2019,4.0
Russian Federation,RUS,Firms formally registered when operations started (% of firms),IC.FRM.FREG.ZS,2009,94.7
Russian Federation,RUS,Firms formally registered when operations started (% of firms),IC.FRM.FREG.ZS,2012,98.3
Russian Federation,RUS,Firms formally registered when operations started (% of firms),IC.FRM.FREG.ZS,2019,91.4
Russian Federation,RUS,Power outages in firms in a typical month (number),IC.ELC.OUTG,2009,0.4
Russian Federation,RUS,Power outages in firms in a typical month (number),IC.ELC.OUTG,2012,0.3
Russian Federation,RUS,Power outages in firms in a typical month (number),IC.ELC.OUTG,2019,0.2
Russian Federation,RUS,"Human capital index (HCI), female, lower bound (scale 0-1)",HD.HCI.OVRL.LB.FE,2017,0.742
Russian Federation,RUS,Compensation of employees (% of expense),GC.XPN.COMP.ZS,1999,12.710563485363501
Russian Federation,RUS,Compensation of employees (% of expense),GC.XPN.COMP.ZS,2000,13.8562796636151
Russian Federation,RUS,Compensation of employees (% of expense),GC.XPN.COMP.ZS,2001,12.1591625938132
Russian Federation,RUS,Compensation of employees (% of expense),GC.XPN.COMP.ZS,2002,16.9179900683416
Russian Federation,RUS,Compensation of employees (% of expense),GC.XPN.COMP.ZS,2003,18.0141618477823
Russian Federation,RUS,Compensation of employees (% of expense),GC.XPN.COMP.ZS,2004,17.7218653235615
Russian Federation,RUS,Compensation of employees (% of expense),GC.XPN.COMP.ZS,2005,19.207701252797197
Russian Federation,RUS,Compensation of employees (% of expense),GC.XPN.COMP.ZS,2006,19.725662030863
Russian Federation,RUS,Compensation of employees (% of expense),GC.XPN.COMP.ZS,2007,16.7130773555059
Russian Federation,RUS,Compensation of employees (% of expense),GC.XPN.COMP.ZS,2008,18.1529737392831
Russian Federation,RUS,Compensation of employees (% of expense),GC.XPN.COMP.ZS,2009,15.9125563777025
Russian Federation,RUS,Compensation of employees (% of expense),GC.XPN.COMP.ZS,2010,16.1626439501499
Russian Federation,RUS,Compensation of employees (% of expense),GC.XPN.COMP.ZS,2011,16.0608694413177
Russian Federation,RUS,Compensation of employees (% of expense),GC.XPN.COMP.ZS,2012,17.3526234661553
Russian Federation,RUS,Compensation of employees (% of expense),GC.XPN.COMP.ZS,2013,18.1741745086029
Russian Federation,RUS,Compensation of employees (% of expense),GC.XPN.COMP.ZS,2014,16.5414996757918
Russian Federation,RUS,Compensation of employees (% of expense),GC.XPN.COMP.ZS,2015,13.736497846133
