CountryName,CountryCode,IndicatorName,IndicatorCode,year,Value
South Sudan,SSD,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,2011,350000.0
South Sudan,SSD,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,2012,350000.0
South Sudan,SSD,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,2013,383000.0
South Sudan,SSD,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,2014,1498000.0
South Sudan,SSD,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,2015,1697000.0
South Sudan,SSD,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,2016,1854000.0
South Sudan,SSD,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,2017,1899000.0
South Sudan,SSD,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,2018,1869000.0
South Sudan,SSD,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,2019,1352000.0
South Sudan,SSD,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,2016,0.000341031881416313
South Sudan,SSD,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,2017,0.00650140222780843
South Sudan,SSD,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,2018,0.00136147152972496
South Sudan,SSD,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,2012,18.2878968728872
South Sudan,SSD,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,2013,28.0820736311361
South Sudan,SSD,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,2014,31.3061411058497
South Sudan,SSD,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,2015,32.3407459145564
South Sudan,SSD,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,2016,12.1082906622778
South Sudan,SSD,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,2017,7.95068919303959
