CountryName,CountryCode,IndicatorName,IndicatorCode,year,Value
Sint Maarten (Dutch part),SXM,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,2010,39837.0
Sint Maarten (Dutch part),SXM,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,2011,2562120.0
Sint Maarten (Dutch part),SXM,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,2012,118895.0
Sint Maarten (Dutch part),SXM,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,2013,10364437.0
Sint Maarten (Dutch part),SXM,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,2014,29549014.0
Sint Maarten (Dutch part),SXM,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,2015,21025223.0
Sint Maarten (Dutch part),SXM,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,2016,52254982.0
Sint Maarten (Dutch part),SXM,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,2017,113864035.0
Sint Maarten (Dutch part),SXM,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,2018,102480548.0
Sint Maarten (Dutch part),SXM,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,2017,0.00185576854798646
Sint Maarten (Dutch part),SXM,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,2007,3000000.0
Sint Maarten (Dutch part),SXM,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,2008,4000000.0
Sint Maarten (Dutch part),SXM,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,2009,3000000.0
Sint Maarten (Dutch part),SXM,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,2010,7000000.0
Sint Maarten (Dutch part),SXM,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,2011,10000000.0
Sint Maarten (Dutch part),SXM,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,2012,12000000.0
Sint Maarten (Dutch part),SXM,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,2013,14000000.0
Sint Maarten (Dutch part),SXM,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,2014,16000000.0
Sint Maarten (Dutch part),SXM,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,2015,15000000.0
Sint Maarten (Dutch part),SXM,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,2016,14000000.0
Sint Maarten (Dutch part),SXM,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,2017,16000000.0
Sint Maarten (Dutch part),SXM,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,2018,15000000.0
Sint Maarten (Dutch part),SXM,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,2010,87.0
Sint Maarten (Dutch part),SXM,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,2011,87.0
Sint Maarten (Dutch part),SXM,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,2012,87.0
Sint Maarten (Dutch part),SXM,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,2013,87.0
Sint Maarten (Dutch part),SXM,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,2015,87.0
Sint Maarten (Dutch part),SXM,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,2017,87.0
Sint Maarten (Dutch part),SXM,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,2018,87.0
Sint Maarten (Dutch part),SXM,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,2012,58.49057
