CountryName,CountryCode,IndicatorName,IndicatorCode,year,Value
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1990,1.0170164454000001
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1991,1.3378433519
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1992,1.3147507549
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1993,1.4239860578
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1994,1.2494200296
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1995,1.405239141
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1996,1.5601720030000001
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1997,1.8613183929
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1998,1.6043578735
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1999,1.4055261115
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2001,1.1855101559999999
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2002,0.84061358353
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2003,1.0874526769
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2004,0.9879845942000001
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2005,1.1759675004999999
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2006,0.9834396804100001
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2007,1.1690257456
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2008,1.3043109651
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2009,1.3869539462
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2010,1.6165119346
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2011,1.6991295838999998
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2012,1.5397288537
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2013,1.4245145548
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2014,0.99986357002
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2015,0.8724417872600001
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2016,0.79131937716
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2017,0.81366587795
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2018,0.94086394499
Greece,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1960,19.1531265386509
Greece,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1961,21.752808988764
Greece,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1962,21.143777688280302
Greece,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1963,17.5740868366644
Greece,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1964,16.844833171363803
Greece,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1965,18.8644688644689
Greece,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1966,18.9408866995074
Greece,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1967,19.0784155214228
Greece,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1968,17.012182090190198
Greece,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1969,19.5450031597003
Greece,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1970,20.058392346875397
Greece,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1971,15.837131387522302
Greece,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1972,13.995773127196697
Greece,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1973,12.9093047407479
Greece,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1974,14.588045154646302
Greece,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1975,11.3210921144452
Greece,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1976,10.0855544587035
Greece,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1977,11.897705232418803
Greece,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1978,9.849169409624599
Greece,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1979,8.16704069091855
Greece,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1980,8.84154635415963
Greece,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1981,7.36422605672616
Greece,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1982,9.78537794069017
