StateCode,StatVar,Date,unit,value
IN,Annual_Potential_Electricity_OtherBiomass,2018-03-01,Megawatt,18600.0
IN,Annual_Potential_Electricity_OtherBiomass,2019-03-01,Megawatt,17538.0
IN,Annual_Potential_Electricity_OtherBiomass,2020-03-01,Megawatt,17537.3
IN,Annual_Potential_Electricity_PumpedHydro,2015-03-01,Megawatt,168450.0
IN,Annual_Potential_Electricity_PumpedHydro,2017-03-01,Megawatt,165069.0
IN,Annual_Potential_Electricity_PumpedHydro,2018-03-01,Megawatt,166450.0
IN,Annual_Potential_Electricity_PumpedHydro,2019-03-01,Megawatt,165069.0
IN,Annual_Potential_Electricity_PumpedHydro,2020-03-01,Megawatt,166450.25
IN,Annual_Potential_Electricity_Solar,2015-03-01,Megawatt,748990.0
IN,Annual_Potential_Electricity_Solar,2017-03-01,Megawatt,748990.0
IN,Annual_Potential_Electricity_Solar,2018-03-01,Megawatt,631072.0
IN,Annual_Potential_Electricity_Solar,2019-03-01,Megawatt,748990.0
IN,Annual_Potential_Electricity_Solar,2020-03-01,Megawatt,748990.0
IN,Annual_Potential_Electricity_Wind,2016-03-01,Megawatt,764894.14
IN,Annual_Potential_Electricity_Wind,2020-03-01,Megawatt,1391018.0
