"Commodity Code","Country or Area Code","Country or Area","Transaction Code","Commodity - Transaction Code","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"ES","24","Angola","01","ES01","Electricity - total solar production","2009","Kilowatt-hours, million","8",""
"ES","24","Angola","01","ES01","Electricity - total solar production","2008","Kilowatt-hours, million","7",""
"ES","24","Angola","01","ES01","Electricity - total solar production","2007","Kilowatt-hours, million","4",""
"ES","24","Angola","01","ES01","Electricity - total solar production","2006","Kilowatt-hours, million","1",""
"ES","24","Angola","01","ES01","Electricity - total solar production","2005","Kilowatt-hours, million","1",""
"ES","32","Argentina","01","ES01","Electricity - total solar production","2009","Kilowatt-hours, million","0.08",""
"ES","36","Australia","01","ES01","Electricity - total solar production","2009","Kilowatt-hours, million","160",""
"ES","36","Australia","01","ES01","Electricity - total solar production","2008","Kilowatt-hours, million","127",""
"ES","36","Australia","01","ES01","Electricity - total solar production","2007","Kilowatt-hours, million","109",""
"ES","36","Australia","01","ES01","Electricity - total solar production","2006","Kilowatt-hours, million","91",""
"ES","36","Australia","01","ES01","Electricity - total solar production","2005","Kilowatt-hours, million","79",""
"ES","36","Australia","01","ES01","Electricity - total solar production","2004","Kilowatt-hours, million","69",""
"ES","36","Australia","01","ES01","Electricity - total solar production","2003","Kilowatt-hours, million","59",""
"ES","36","Australia","01","ES01","Electricity - total solar production","2002","Kilowatt-hours, million","50",""
"ES","36","Australia","01","ES01","Electricity - total solar production","2001","Kilowatt-hours, million","44",""
"ES","36","Australia","01","ES01","Electricity - total solar production","2000","Kilowatt-hours, million","38",""
"ES","40","Austria","01","ES01","Electricity - total solar production","2009","Kilowatt-hours, million","49",""
"ES","40","Austria","01","ES01","Electricity - total solar production","2008","Kilowatt-hours, million","30",""
"ES","40","Austria","01","ES01","Electricity - total solar production","2007","Kilowatt-hours, million","24",""
"ES","40","Austria","01","ES01","Electricity - total solar production","2006","Kilowatt-hours, million","22",""
"ES","40","Austria","01","ES01","Electricity - total solar production","2005","Kilowatt-hours, million","21",""
"ES","40","Austria","01","ES01","Electricity - total solar production","2004","Kilowatt-hours, million","18",""
"ES","40","Austria","01","ES01","Electricity - total solar production","2003","Kilowatt-hours, million","15",""
"ES","40","Austria","01","ES01","Electricity - total solar production","2002","Kilowatt-hours, million","9",""
"ES","40","Austria","01","ES01","Electricity - total solar production","2001","Kilowatt-hours, million","5",""
"ES","40","Austria","01","ES01","Electricity - total solar production","2000","Kilowatt-hours, million","3",""
"ES","52","Barbados","01","ES01","Electricity - total solar production","2009","Kilowatt-hours, million","1",""
"ES","56","Belgium","01","ES01","Electricity - total solar production","2009","Kilowatt-hours, million","166",""
