"Commodity Code","Country or Area Code","Country or Area","Transaction Code","Commodity - Transaction Code","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"SB","36","Australia","01","SB01","Sub-bituminous coal - Production","1999","Metric tons,  thousand","22984",""
"SB","36","Australia","01","SB01","Sub-bituminous coal - Production","1998","Metric tons,  thousand","21651",""
"SB","36","Australia","01","SB01","Sub-bituminous coal - Production","1997","Metric tons,  thousand","21159",""
"SB","36","Australia","01","SB01","Sub-bituminous coal - Production","1996","Metric tons,  thousand","21052",""
"SB","36","Australia","01","SB01","Sub-bituminous coal - Production","1995","Metric tons,  thousand","19973",""
"SB","36","Australia","01","SB01","Sub-bituminous coal - Production","1994","Metric tons,  thousand","20326",""
"SB","36","Australia","01","SB01","Sub-bituminous coal - Production","1993","Metric tons,  thousand","18057",""
"SB","36","Australia","01","SB01","Sub-bituminous coal - Production","1992","Metric tons,  thousand","18000",""
"SB","36","Australia","01","SB01","Sub-bituminous coal - Production","1991","Metric tons,  thousand","17316",""
"SB","36","Australia","01","SB01","Sub-bituminous coal - Production","1990","Metric tons,  thousand","16780",""
"SB","36","Australia","08","SB08","Sub-bituminous coal - Transformation","1999","Metric tons,  thousand","20163",""
"SB","36","Australia","08","SB08","Sub-bituminous coal - Transformation","1998","Metric tons,  thousand","18844",""
"SB","36","Australia","08","SB08","Sub-bituminous coal - Transformation","1997","Metric tons,  thousand","18299",""
"SB","36","Australia","08","SB08","Sub-bituminous coal - Transformation","1996","Metric tons,  thousand","18157",""
"SB","36","Australia","08","SB08","Sub-bituminous coal - Transformation","1995","Metric tons,  thousand","17139",""
"SB","36","Australia","08","SB08","Sub-bituminous coal - Transformation","1994","Metric tons,  thousand","17619",""
"SB","36","Australia","08","SB08","Sub-bituminous coal - Transformation","1993","Metric tons,  thousand","15286",""
"SB","36","Australia","08","SB08","Sub-bituminous coal - Transformation","1992","Metric tons,  thousand","15347",""
"SB","36","Australia","08","SB08","Sub-bituminous coal - Transformation","1991","Metric tons,  thousand","14790",""
"SB","36","Australia","08","SB08","Sub-bituminous coal - Transformation","1990","Metric tons,  thousand","14284",""
"SB","36","Australia","088","SB088","Sub-bituminous coal - Transformation in electricity, CHP and heat plants","1999","Metric tons,  thousand","20163",""
"SB","36","Australia","088","SB088","Sub-bituminous coal - Transformation in electricity, CHP and heat plants","1998","Metric tons,  thousand","18844",""
"SB","36","Australia","088","SB088","Sub-bituminous coal - Transformation in electricity, CHP and heat plants","1997","Metric tons,  thousand","18299",""
