Year,Place,StatVar,Quantity,Unit
2021,country/USA,dcid:Count_Person_Civilian_Employed_FullTimeYearRoundWorker,111635420.0,
2021,geoId/39,dcid:Count_Person_Civilian_Employed_FullTimeYearRoundWorker,3964098.0,
2021,geoId/0201601615,dcid:Count_Person_Civilian_Employed_FullTimeYearRoundWorker,2683.0,
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_Employed_FullTimeYearRoundWorker,80435.0,
2021,geoId/39,dcid:MarginOfError_Count_Person_Civilian_Employed_FullTimeYearRoundWorker,12098.0,
2021,geoId/0201601615,dcid:MarginOfError_Count_Person_Civilian_Employed_FullTimeYearRoundWorker,229.0,
2021,country/USA,dcid:Count_Person_PrivatelyOwnedForProfitEstablishment_PaidWorker_FullTimeYearRoundWorker,80234201.0,
2021,geoId/39,dcid:Count_Person_PrivatelyOwnedForProfitEstablishment_PaidWorker_FullTimeYearRoundWorker,2898370.0,
2021,geoId/0201601615,dcid:Count_Person_PrivatelyOwnedForProfitEstablishment_PaidWorker_FullTimeYearRoundWorker,1931.0,
2021,country/USA,dcid:MarginOfError_Count_Person_PrivatelyOwnedForProfitEstablishment_PaidWorker_FullTimeYearRoundWorker,83402.0,
2021,geoId/39,dcid:MarginOfError_Count_Person_PrivatelyOwnedForProfitEstablishment_PaidWorker_FullTimeYearRoundWorker,9971.0,
2021,geoId/0201601615,dcid:MarginOfError_Count_Person_PrivatelyOwnedForProfitEstablishment_PaidWorker_FullTimeYearRoundWorker,204.0,
2021,country/USA,dcid:Count_Person_PrivatelyOwnedForProfitEstablishment_PaidEmployee_FullTimeYearRoundWorker,75988929.0,
2021,geoId/39,dcid:Count_Person_PrivatelyOwnedForProfitEstablishment_PaidEmployee_FullTimeYearRoundWorker,2780025.0,
2021,geoId/0201601615,dcid:Count_Person_PrivatelyOwnedForProfitEstablishment_PaidEmployee_FullTimeYearRoundWorker,1904.0,
2021,country/USA,dcid:MarginOfError_Count_Person_PrivatelyOwnedForProfitEstablishment_PaidEmployee_FullTimeYearRoundWorker,84299.0,
2021,geoId/39,dcid:MarginOfError_Count_Person_PrivatelyOwnedForProfitEstablishment_PaidEmployee_FullTimeYearRoundWorker,9932.0,
2021,geoId/0201601615,dcid:MarginOfError_Count_Person_PrivatelyOwnedForProfitEstablishment_PaidEmployee_FullTimeYearRoundWorker,203.0,
2021,country/USA,dcid:Count_Person_PrivatelyOwnedForProfitEstablishment_IncorporatedBusinessOwner_FullTimeYearRoundWorker,4245272.0,
2021,geoId/39,dcid:Count_Person_PrivatelyOwnedForProfitEstablishment_IncorporatedBusinessOwner_FullTimeYearRoundWorker,118345.0,
2021,geoId/0201601615,dcid:Count_Person_PrivatelyOwnedForProfitEstablishment_IncorporatedBusinessOwner_FullTimeYearRoundWorker,27.0,
2021,country/USA,dcid:MarginOfError_Count_Person_PrivatelyOwnedForProfitEstablishment_IncorporatedBusinessOwner_FullTimeYearRoundWorker,16795.0,
2021,geoId/39,dcid:MarginOfError_Count_Person_PrivatelyOwnedForProfitEstablishment_IncorporatedBusinessOwner_FullTimeYearRoundWorker,2848.0,
2021,geoId/0201601615,dcid:MarginOfError_Count_Person_PrivatelyOwnedForProfitEstablishment_IncorporatedBusinessOwner_FullTimeYearRoundWorker,19.0,
2021,country/USA,dcid:Count_Person_PrivatelyOwnedNotForProfitEstablishment_PaidWorker_FullTimeYearRoundWorker,9154438.0,
2021,geoId/39,dcid:Count_Person_PrivatelyOwnedNotForProfitEstablishment_PaidWorker_FullTimeYearRoundWorker,377952.0,
2021,geoId/0201601615,dcid:Count_Person_PrivatelyOwnedNotForProfitEstablishment_PaidWorker_FullTimeYearRoundWorker,162.0,
2021,country/USA,dcid:MarginOfError_Count_Person_PrivatelyOwnedNotForProfitEstablishment_PaidWorker_FullTimeYearRoundWorker,52153.0,
