"Commodity Code","Country or Area Code","Country or Area","Transaction Code","Commodity - Transaction Code","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"AT","51","Armenia","03","AT03","Anthracite - imports","2009","Metric tons,  thousand","0.02",""
"AT","51","Armenia","03","AT03","Anthracite - imports","2008","Metric tons,  thousand","2.21",""
"AT","51","Armenia","03","AT03","Anthracite - imports","2007","Metric tons,  thousand","2.48",""
"AT","51","Armenia","12","AT12","Anthracite - final energy consumption","2009","Metric tons,  thousand","0.02","1"
"AT","51","Armenia","12","AT12","Anthracite - final energy consumption","2008","Metric tons,  thousand","2.21","1"
"AT","51","Armenia","12","AT12","Anthracite - final energy consumption","2007","Metric tons,  thousand","2.48","1"
"AT","51","Armenia","123","AT123","Anthracite - consumption by other","2009","Metric tons,  thousand","0.02","1"
"AT","51","Armenia","123","AT123","Anthracite - consumption by other","2008","Metric tons,  thousand","2.21","1"
"AT","51","Armenia","123","AT123","Anthracite - consumption by other","2007","Metric tons,  thousand","2.48","1"
"AT","51","Armenia","1231","AT1231","Anthracite - consumption in households","2009","Metric tons,  thousand","0.004","1"
"AT","51","Armenia","1231","AT1231","Anthracite - consumption in households","2008","Metric tons,  thousand","0.44","1"
"AT","51","Armenia","1231","AT1231","Anthracite - consumption in households","2007","Metric tons,  thousand","0.5","1"
"AT","51","Armenia","1235","AT1235","Anthracite - commerce and public services","2009","Metric tons,  thousand","0.016","1"
"AT","51","Armenia","1235","AT1235","Anthracite - commerce and public services","2008","Metric tons,  thousand","1.77","1"
"AT","51","Armenia","1235","AT1235","Anthracite - commerce and public services","2007","Metric tons,  thousand","1.98","1"
"AT","51","Armenia","GA","ATGA","Anthracite - Total energy supply","2009","Metric tons,  thousand","0.02",""
"AT","51","Armenia","GA","ATGA","Anthracite - Total energy supply","2008","Metric tons,  thousand","2.21",""
"AT","51","Armenia","GA","ATGA","Anthracite - Total energy supply","2007","Metric tons,  thousand","2.48",""
"AT","51","Armenia","NA","ATNA","Anthracite - Final consumption","2009","Metric tons,  thousand","0.02","1"
"AT","51","Armenia","NA","ATNA","Anthracite - Final consumption","2008","Metric tons,  thousand","2.21","1"
"AT","51","Armenia","NA","ATNA","Anthracite - Final consumption","2007","Metric tons,  thousand","2.48","1"
"AT","36","Australia","01","AT01","Anthracite - production","2009","Metric tons,  thousand","147",""
"AT","36","Australia","01","AT01","Anthracite - production","2008","Metric tons,  thousand","199",""
"AT","36","Australia","01","AT01","Anthracite - production","2007","Metric tons,  thousand","801",""
"AT","36","Australia","01","AT01","Anthracite - production","2006","Metric tons,  thousand","1165",""
"AT","36","Australia","01","AT01","Anthracite - production","2005","Metric tons,  thousand","1018",""
"AT","36","Australia","01","AT01","Anthracite - production","2004","Metric tons,  thousand","917",""
"AT","36","Australia","01","AT01","Anthracite - production","2003","Metric tons,  thousand","1006",""
"AT","36","Australia","01","AT01","Anthracite - production","2002","Metric tons,  thousand","1307",""
"AT","36","Australia","01","AT01","Anthracite - production","2001","Metric tons,  thousand","592",""
"AT","36","Australia","01","AT01","Anthracite - production","2000","Metric tons,  thousand","684",""
"AT","36","Australia","04","AT04","Anthracite - exports","2009","Metric tons,  thousand","147",""
"AT","36","Australia","04","AT04","Anthracite - exports","2008","Metric tons,  thousand","199",""
"AT","36","Australia","04","AT04","Anthracite - exports","2007","Metric tons,  thousand","801",""
"AT","36","Australia","04","AT04","Anthracite - exports","2006","Metric tons,  thousand","1165",""
"AT","36","Australia","04","AT04","Anthracite - exports","2005","Metric tons,  thousand","1018",""
"AT","36","Australia","04","AT04","Anthracite - exports","2004","Metric tons,  thousand","917",""
"AT","36","Australia","04","AT04","Anthracite - exports","2003","Metric tons,  thousand","1006",""
"AT","36","Australia","04","AT04","Anthracite - exports","2002","Metric tons,  thousand","1307",""
"AT","36","Australia","04","AT04","Anthracite - exports","2001","Metric tons,  thousand","592",""
"AT","36","Australia","04","AT04","Anthracite - exports","2000","Metric tons,  thousand","684",""
"AT","36","Australia","GA","ATGA","Anthracite - Total energy supply","2009","Metric tons,  thousand","0",""
"AT","36","Australia","GA","ATGA","Anthracite - Total energy supply","2008","Metric tons,  thousand","0",""
"AT","36","Australia","GA","ATGA","Anthracite - Total energy supply","2007","Metric tons,  thousand","0",""
"AT","36","Australia","GA","ATGA","Anthracite - Total energy supply","2006","Metric tons,  thousand","0",""
"AT","36","Australia","GA","ATGA","Anthracite - Total energy supply","2005","Metric tons,  thousand","0",""
"AT","36","Australia","GA","ATGA","Anthracite - Total energy supply","2004","Metric tons,  thousand","0",""
"AT","36","Australia","GA","ATGA","Anthracite - Total energy supply","2003","Metric tons,  thousand","0",""
"AT","36","Australia","GA","ATGA","Anthracite - Total energy supply","2002","Metric tons,  thousand","0",""
"AT","36","Australia","GA","ATGA","Anthracite - Total energy supply","2001","Metric tons,  thousand","0",""
"AT","36","Australia","GA","ATGA","Anthracite - Total energy supply","2000","Metric tons,  thousand","0",""
"AT","40","Austria","03","AT03","Anthracite - imports","2009","Metric tons,  thousand","5",""
"AT","40","Austria","03","AT03","Anthracite - imports","2008","Metric tons,  thousand","4",""
"AT","40","Austria","03","AT03","Anthracite - imports","2007","Metric tons,  thousand","192",""
"AT","40","Austria","03","AT03","Anthracite - imports","2006","Metric tons,  thousand","91",""
"AT","40","Austria","03","AT03","Anthracite - imports","2005","Metric tons,  thousand","8",""
"AT","40","Austria","03","AT03","Anthracite - imports","2004","Metric tons,  thousand","7",""
"AT","40","Austria","03","AT03","Anthracite - imports","2003","Metric tons,  thousand","4",""
"AT","40","Austria","03","AT03","Anthracite - imports","2002","Metric tons,  thousand","8",""
"AT","40","Austria","03","AT03","Anthracite - imports","2001","Metric tons,  thousand","2",""
"AT","40","Austria","03","AT03","Anthracite - imports","2000","Metric tons,  thousand","3",""
"AT","40","Austria","04","AT04","Anthracite - exports","2008","Metric tons,  thousand","1",""
"AT","40","Austria","04","AT04","Anthracite - exports","2007","Metric tons,  thousand","0",""
"AT","40","Austria","04","AT04","Anthracite - exports","2006","Metric tons,  thousand","0",""
"AT","40","Austria","04","AT04","Anthracite - exports","2005","Metric tons,  thousand","3",""
"AT","40","Austria","06","AT06","Anthracite - stock changes","2008","Metric tons,  thousand","0",""
"AT","40","Austria","06","AT06","Anthracite - stock changes","2007","Metric tons,  thousand","0",""
"AT","40","Austria","08","AT08","Anthracite - transformation","2007","Metric tons,  thousand","121",""
"AT","40","Austria","08","AT08","Anthracite - transformation","2006","Metric tons,  thousand","90",""
"AT","40","Austria","088","AT088","Anthracite - transformation in electricity, CHP and heat plants","2007","Metric tons,  thousand","121",""
"AT","40","Austria","088","AT088","Anthracite - transformation in electricity, CHP and heat plants","2006","Metric tons,  thousand","90",""
"AT","40","Austria","08811","AT08811","Anthracite - transformation in electricity plants - main activity producers","2007","Metric tons,  thousand","121",""
"AT","40","Austria","08811","AT08811","Anthracite - transformation in electricity plants - main activity producers","2006","Metric tons,  thousand","90",""
"AT","40","Austria","11","AT11","Anthracite - non-energy use","2009","Metric tons,  thousand","1",""
"AT","40","Austria","11","AT11","Anthracite - non-energy use","2008","Metric tons,  thousand","1",""
"AT","40","Austria","11","AT11","Anthracite - non-energy use","2007","Metric tons,  thousand","1",""
"AT","40","Austria","11","AT11","Anthracite - non-energy use","2006","Metric tons,  thousand","1",""
"AT","40","Austria","11","AT11","Anthracite - non-energy use","2005","Metric tons,  thousand","1",""
"AT","40","Austria","11","AT11","Anthracite - non-energy use","2004","Metric tons,  thousand","1",""
"AT","40","Austria","11","AT11","Anthracite - non-energy use","2003","Metric tons,  thousand","2",""
"AT","40","Austria","11","AT11","Anthracite - non-energy use","2002","Metric tons,  thousand","2",""
"AT","40","Austria","11","AT11","Anthracite - non-energy use","2001","Metric tons,  thousand","1",""
"AT","40","Austria","11","AT11","Anthracite - non-energy use","2000","Metric tons,  thousand","1",""
"AT","40","Austria","12","AT12","Anthracite - final energy consumption","2009","Metric tons,  thousand","4",""
"AT","40","Austria","12","AT12","Anthracite - final energy consumption","2008","Metric tons,  thousand","2",""
"AT","40","Austria","12","AT12","Anthracite - final energy consumption","2007","Metric tons,  thousand","70",""
"AT","40","Austria","12","AT12","Anthracite - final energy consumption","2006","Metric tons,  thousand","0",""
"AT","40","Austria","12","AT12","Anthracite - final energy consumption","2005","Metric tons,  thousand","4",""
"AT","40","Austria","12","AT12","Anthracite - final energy consumption","2004","Metric tons,  thousand","6",""
