Year,Place,StatVar,Quantity,Unit
2019,geoId/01,dcid:Count_Household_FamilyHousehold,1227508.0,
2019,geoId/01,dcid:MarginOfError_Count_Household_FamilyHousehold,5782.0,
2019,geoId/01,dcid:Count_Household_HouseholderRaceWhiteAlone_FamilyHousehold,880990.0,
2019,geoId/01,dcid:MarginOfError_Count_Household_HouseholderRaceWhiteAlone_FamilyHousehold,4050.0,
2019,geoId/01,dcid:Count_Household_HouseholderRaceBlackOrAfricanAmericanAlone_FamilyHousehold,296763.0,
2019,geoId/01,dcid:MarginOfError_Count_Household_HouseholderRaceBlackOrAfricanAmericanAlone_FamilyHousehold,3009.0,
2019,geoId/01,dcid:Count_Household_HouseholderRaceAmericanIndianOrAlaskaNativeAlone_FamilyHousehold,6534.0,
2019,geoId/01,dcid:MarginOfError_Count_Household_HouseholderRaceAmericanIndianOrAlaskaNativeAlone_FamilyHousehold,520.0,
2019,geoId/01,dcid:Count_Household_HouseholderRaceAsianAlone_FamilyHousehold,14883.0,
2019,geoId/01,dcid:MarginOfError_Count_Household_HouseholderRaceAsianAlone_FamilyHousehold,682.0,
2019,geoId/01,dcid:Count_Household_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone_FamilyHousehold,384.0,
2019,geoId/01,dcid:MarginOfError_Count_Household_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone_FamilyHousehold,154.0,
2019,geoId/01,dcid:Count_Household_HouseholderRaceSomeOtherRaceAlone_FamilyHousehold,12862.0,
2019,geoId/01,dcid:MarginOfError_Count_Household_HouseholderRaceSomeOtherRaceAlone_FamilyHousehold,696.0,
2019,geoId/01,dcid:Count_Household_HouseholderRaceTwoOrMoreRaces_FamilyHousehold,15092.0,
2019,geoId/01,dcid:MarginOfError_Count_Household_HouseholderRaceTwoOrMoreRaces_FamilyHousehold,751.0,
2019,geoId/01,dcid:Count_Household_HouseholderRaceHispanicOrLatino_FamilyHousehold,39523.0,
