observationAbout,observationDate,value,variableMeasured
dcid:geoId/3601000,2016,9.1,dcid:Percent_Person_WithDiabetes
dcid:geoId/36003,2016,10.8,dcid:Percent_Person_WithDiabetes
dcid:geoId/3608532,2016,16,dcid:Percent_Person_WithDiabetes
dcid:geoId/36007,2016,10,dcid:Percent_Person_WithDiabetes
dcid:geoId/36009,2016,13.1,dcid:Percent_Person_WithDiabetes
dcid:geoId/36011,2016,11.1,dcid:Percent_Person_WithDiabetes
dcid:geoId/36013,2016,11.5,dcid:Percent_Person_WithDiabetes
dcid:geoId/36015,2016,11.1,dcid:Percent_Person_WithDiabetes
dcid:geoId/36017,2016,12.3,dcid:Percent_Person_WithDiabetes
dcid:geoId/3616408,2016,11.7,dcid:Percent_Person_WithDiabetes
dcid:geoId/36021,2016,6,dcid:Percent_Person_WithDiabetes
dcid:geoId/3618388,2016,8.8,dcid:Percent_Person_WithDiabetes
dcid:geoId/36025,2016,8.9,dcid:Percent_Person_WithDiabetes
dcid:geoId/36027,2016,10.2,dcid:Percent_Person_WithDiabetes
dcid:geoId/4224000,2016,11,dcid:Percent_Person_WithDiabetes
dcid:geoId/36031,2016,14.2,dcid:Percent_Person_WithDiabetes
dcid:geoId/36033,2016,12.8,dcid:Percent_Person_WithDiabetes
dcid:geoId/3627815,2016,10.1,dcid:Percent_Person_WithDiabetes
dcid:geoId/36037,2016,12.7,dcid:Percent_Person_WithDiabetes
dcid:geoId/36039,2016,7.6,dcid:Percent_Person_WithDiabetes
dcid:geoId/36041,2016,11.3,dcid:Percent_Person_WithDiabetes
dcid:geoId/36043,2016,11.5,dcid:Percent_Person_WithDiabetes
dcid:geoId/3638440,2016,13.6,dcid:Percent_Person_WithDiabetes
dcid:geoId/06031,2016,11.7,dcid:Percent_Person_WithDiabetes
dcid:geoId/36049,2016,11.4,dcid:Percent_Person_WithDiabetes
dcid:geoId/3642917,2016,10.4,dcid:Percent_Person_WithDiabetes
dcid:geoId/36053,2016,13.3,dcid:Percent_Person_WithDiabetes
dcid:geoId/17133,2016,8.5,dcid:Percent_Person_WithDiabetes
dcid:geoId/36057,2016,12,dcid:Percent_Person_WithDiabetes
dcid:geoId/36059,2016,8.6,dcid:Percent_Person_WithDiabetes
dcid:geoId/3651000,2016,8.5,dcid:Percent_Person_WithDiabetes
dcid:geoId/36063,2016,13.6,dcid:Percent_Person_WithDiabetes
dcid:geoId/3654837,2016,15.6,dcid:Percent_Person_WithDiabetes
dcid:geoId/3654958,2016,11.2,dcid:Percent_Person_WithDiabetes
dcid:geoId/36069,2016,10.1,dcid:Percent_Person_WithDiabetes
dcid:geoId/3655156,2016,9.5,dcid:Percent_Person_WithDiabetes
dcid:geoId/36073,2016,11.6,dcid:Percent_Person_WithDiabetes
dcid:geoId/3655574,2016,9.4,dcid:Percent_Person_WithDiabetes
dcid:geoId/3655695,2016,9.7,dcid:Percent_Person_WithDiabetes
dcid:geoId/36079,2016,8.4,dcid:Percent_Person_WithDiabetes
dcid:geoId/36081,2016,10.5,dcid:Percent_Person_WithDiabetes
dcid:geoId/36083,2016,7.7,dcid:Percent_Person_WithDiabetes
dcid:geoId/3661544,2016,9.7,dcid:Percent_Person_WithDiabetes
dcid:geoId/3663176,2016,7.9,dcid:Percent_Person_WithDiabetes
dcid:geoId/3665244,2016,8,dcid:Percent_Person_WithDiabetes
dcid:geoId/3665508,2016,10,dcid:Percent_Person_WithDiabetes
dcid:geoId/36095,2016,9.9,dcid:Percent_Person_WithDiabetes
dcid:geoId/36097,2016,9.4,dcid:Percent_Person_WithDiabetes
dcid:geoId/36099,2016,14.2,dcid:Percent_Person_WithDiabetes
dcid:geoId/36089,2016,11.3,dcid:Percent_Person_WithDiabetes
dcid:geoId/36101,2016,13.2,dcid:Percent_Person_WithDiabetes
dcid:geoId/36103,2016,9.3,dcid:Percent_Person_WithDiabetes
dcid:geoId/3671993,2016,10.4,dcid:Percent_Person_WithDiabetes
dcid:geoId/36107,2016,12.3,dcid:Percent_Person_WithDiabetes
dcid:geoId/36109,2016,5.4,dcid:Percent_Person_WithDiabetes
dcid:geoId/36111,2016,8.8,dcid:Percent_Person_WithDiabetes
dcid:geoId/36113,2016,9.6,dcid:Percent_Person_WithDiabetes
dcid:geoId/36115,2016,13.5,dcid:Percent_Person_WithDiabetes
dcid:geoId/3678883,2016,10,dcid:Percent_Person_WithDiabetes
dcid:geoId/1276075,2016,8.8,dcid:Percent_Person_WithDiabetes
dcid:geoId/36121,2016,12.1,dcid:Percent_Person_WithDiabetes
dcid:geoId/36123,2016,14.6,dcid:Percent_Person_WithDiabetes
