Year,Place,StatVar,Quantity,Unit
2019,geoId/01,dcid:Count_Person_NoHealthInsurance,457826.0,
2019,geoId/01,dcid:MarginOfError_Count_Person_NoHealthInsurance,8546.0,
2019,geoId/01,dcid:Count_Person_19OrLessYears_NoHealthInsurance,37083.906,
2019,geoId/01,dcid:MarginOfError_Count_Person_19OrLessYears_NoHealthInsurance,1831.304,
2019,geoId/01,dcid:Count_Person_6OrLessYears_NoHealthInsurance,9614.346,
2019,geoId/01,dcid:MarginOfError_Count_Person_6OrLessYears_NoHealthInsurance,915.652,
2019,geoId/01,dcid:Count_Person_6To18Years_NoHealthInsurance,27469.56,
2019,geoId/01,dcid:MarginOfError_Count_Person_6To18Years_NoHealthInsurance,1373.478,
2019,geoId/01,dcid:Count_Person_19To64Years_NoHealthInsurance,417995.138,
2019,geoId/01,dcid:MarginOfError_Count_Person_19To64Years_NoHealthInsurance,1831.304,
2019,geoId/01,dcid:Count_Person_19To25Years_NoHealthInsurance,82408.68,
2019,geoId/01,dcid:MarginOfError_Count_Person_19To25Years_NoHealthInsurance,1831.304,
2019,geoId/01,dcid:Count_Person_26To34Years_NoHealthInsurance,110793.892,
2019,geoId/01,dcid:MarginOfError_Count_Person_26To34Years_NoHealthInsurance,2289.13,
2019,geoId/01,dcid:Count_Person_35To44Years_NoHealthInsurance,91107.374,
2019,geoId/01,dcid:MarginOfError_Count_Person_35To44Years_NoHealthInsurance,2289.13,
2019,geoId/01,dcid:Count_Person_45To54Years_NoHealthInsurance,76456.942,
2019,geoId/01,dcid:MarginOfError_Count_Person_45To54Years_NoHealthInsurance,1831.304,
2019,geoId/01,dcid:Count_Person_55To64Years_NoHealthInsurance,57228.25,
2019,geoId/01,dcid:MarginOfError_Count_Person_55To64Years_NoHealthInsurance,1831.304,
2019,geoId/01,dcid:Count_Person_65OrMoreYears_NoHealthInsurance,2746.956,
2019,geoId/01,dcid:MarginOfError_Count_Person_65OrMoreYears_NoHealthInsurance,457.826,
2019,geoId/01,dcid:Count_Person_65To74Years_NoHealthInsurance,2289.13,
2019,geoId/01,dcid:MarginOfError_Count_Person_65To74Years_NoHealthInsurance,457.826,
2019,geoId/01,dcid:Count_Person_75OrMoreYears_NoHealthInsurance,915.652,
2019,geoId/01,dcid:MarginOfError_Count_Person_75OrMoreYears_NoHealthInsurance,457.826,
2019,geoId/01,dcid:Median_Age_Person_NoHealthInsurance,34.9,Years
2019,geoId/01,dcid:Count_Person_Male_NoHealthInsurance,244021.258,
2019,geoId/01,dcid:MarginOfError_Count_Person_Male_NoHealthInsurance,2746.956,
2019,geoId/01,dcid:Count_Person_Female_NoHealthInsurance,213804.742,
2019,geoId/01,dcid:MarginOfError_Count_Person_Female_NoHealthInsurance,2746.956,
2019,geoId/01,dcid:Count_Person_NoHealthInsurance_OneRace,449127.306,
2019,geoId/01,dcid:MarginOfError_Count_Person_NoHealthInsurance_OneRace,915.652,
2019,geoId/01,dcid:Count_Person_NoHealthInsurance_WhiteAlone,271948.644,
2019,geoId/01,dcid:MarginOfError_Count_Person_NoHealthInsurance_WhiteAlone,3204.782,
2019,geoId/01,dcid:Count_Person_NoHealthInsurance_BlackOrAfricanAmericanAlone,141468.234,
2019,geoId/01,dcid:MarginOfError_Count_Person_NoHealthInsurance_BlackOrAfricanAmericanAlone,2746.956,
2019,geoId/01,dcid:Count_Person_NoHealthInsurance_AmericanIndianOrAlaskaNativeAlone,3204.782,
2019,geoId/01,dcid:MarginOfError_Count_Person_NoHealthInsurance_AmericanIndianOrAlaskaNativeAlone,457.826,
2019,geoId/01,dcid:Count_Person_NoHealthInsurance_AsianAlone,6867.39,
2019,geoId/01,dcid:MarginOfError_Count_Person_NoHealthInsurance_AsianAlone,915.652,
2019,geoId/01,dcid:Count_Person_NoHealthInsurance_NativeHawaiianOrOtherPacificIslanderAlone,457.826,
2019,geoId/01,dcid:MarginOfError_Count_Person_NoHealthInsurance_NativeHawaiianOrOtherPacificIslanderAlone,457.826,
2019,geoId/01,dcid:Count_Person_NoHealthInsurance_SomeOtherRaceAlone,24722.604,
2019,geoId/01,dcid:MarginOfError_Count_Person_NoHealthInsurance_SomeOtherRaceAlone,1373.478,
2019,geoId/01,dcid:Count_Person_NoHealthInsurance_TwoOrMoreRaces,8698.694,
2019,geoId/01,dcid:MarginOfError_Count_Person_NoHealthInsurance_TwoOrMoreRaces,915.652,
2019,geoId/01,dcid:Count_Person_NoHealthInsurance_HispanicOrLatino,56312.598,
2019,geoId/01,dcid:MarginOfError_Count_Person_NoHealthInsurance_HispanicOrLatino,1831.304,
2019,geoId/01,dcid:Count_Person_NoHealthInsurance_WhiteAloneNotHispanicOrLatino,242647.78,
2019,geoId/01,dcid:MarginOfError_Count_Person_NoHealthInsurance_WhiteAloneNotHispanicOrLatino,2746.956,
2019,geoId/01,dcid:Count_Person_USCitizenBornInTheUnitedStates_NoHealthInsurance_Native,402886.88,
2019,geoId/01,dcid:MarginOfError_Count_Person_USCitizenBornInTheUnitedStates_NoHealthInsurance_Native,2289.13,
2019,geoId/01,dcid:Count_Person_NoHealthInsurance_ForeignBorn,54939.12,
2019,geoId/01,dcid:MarginOfError_Count_Person_NoHealthInsurance_ForeignBorn,2289.13,
2019,geoId/01,dcid:Count_Person_USCitizenByNaturalization_NoHealthInsurance_ForeignBorn,8240.868,
2019,geoId/01,dcid:MarginOfError_Count_Person_USCitizenByNaturalization_NoHealthInsurance_ForeignBorn,915.652,
2019,geoId/01,dcid:Count_Person_NotAUSCitizen_NoHealthInsurance_ForeignBorn,46698.252,
2019,geoId/01,dcid:MarginOfError_Count_Person_NotAUSCitizen_NoHealthInsurance_ForeignBorn,2289.13,
2019,geoId/01,dcid:Count_Person_NoHealthInsurance_WithDisability,56770.424,
2019,geoId/01,dcid:MarginOfError_Count_Person_WithDisability_NoHealthInsurance,2289.13,
2019,geoId/01,dcid:Count_Person_NoHealthInsurance_NoDisability,401055.576,
2019,geoId/01,dcid:MarginOfError_Count_Person_NoDisability_NoHealthInsurance,2289.13,
2019,geoId/01,dcid:Count_Person_1OrMoreYears_NoHealthInsurance_ResidesInHousehold,456341.0,
2019,geoId/01,dcid:MarginOfError_Count_Person_1OrMoreYears_NoHealthInsurance_ResidesInHousehold,8526.0,
2019,geoId/01,dcid:Count_Person_1OrMoreYears_NoHealthInsurance_ResidesInHousehold_SameHouse1YearAgo,364160.118,
2019,geoId/01,dcid:MarginOfError_Count_Person_1OrMoreYears_NoHealthInsurance_ResidesInHousehold_SameHouse1YearAgo,3194.387,
2019,geoId/01,dcid:Count_Person_1OrMoreYears_NoHealthInsurance_ResidesInHousehold_DifferentHouseInTheUS,88530.154,
2019,geoId/01,dcid:MarginOfError_Count_Person_1OrMoreYears_NoHealthInsurance_ResidesInHousehold_DifferentHouseInTheUS,3194.387,
2019,geoId/01,dcid:Count_Person_1OrMoreYears_NoHealthInsurance_ResidesInHousehold_DifferentHouseInSameCounty,53848.238,
2019,geoId/01,dcid:MarginOfError_Count_Person_1OrMoreYears_NoHealthInsurance_ResidesInHousehold_DifferentHouseInSameCounty,2281.705,
2019,geoId/01,dcid:Count_Person_1OrMoreYears_NoHealthInsurance_ResidesInHousehold_DifferentHouseInDifferentCounty,34681.916,
2019,geoId/01,dcid:MarginOfError_Count_Person_1OrMoreYears_NoHealthInsurance_ResidesInHousehold_DifferentHouseInDifferentCounty,1825.364,
2019,geoId/01,dcid:Count_Person_1OrMoreYears_NoHealthInsurance_ResidesInHousehold_DifferentHouseInDifferentCountySameState,19622.663,
2019,geoId/01,dcid:MarginOfError_Count_Person_1OrMoreYears_NoHealthInsurance_ResidesInHousehold_DifferentHouseInDifferentCountySameState,1369.023,
2019,geoId/01,dcid:Count_Person_1OrMoreYears_NoHealthInsurance_ResidesInHousehold_DifferentHouseInDifferentCountyDifferentState,15059.253,
2019,geoId/01,dcid:MarginOfError_Count_Person_1OrMoreYears_NoHealthInsurance_ResidesInHousehold_DifferentHouseInDifferentCountyDifferentState,1369.023,
2019,geoId/01,dcid:Count_Person_1OrMoreYears_NoHealthInsurance_ResidesInHousehold_DifferentHouseAbroad,3650.728,
2019,geoId/01,dcid:MarginOfError_Count_Person_1OrMoreYears_NoHealthInsurance_ResidesInHousehold_DifferentHouseAbroad,912.682,
2019,geoId/01,dcid:Count_Person_25OrMoreYears_NoHealthInsurance,351017.0,
2019,geoId/01,dcid:MarginOfError_Count_Person_25OrMoreYears_NoHealthInsurance,7090.0,
2019,geoId/01,dcid:Count_Person_25OrMoreYears_EducationalAttainmentLessThanHighSchoolGraduate_NoHealthInsurance,95125.607,
2019,geoId/01,dcid:MarginOfError_Count_Person_25OrMoreYears_EducationalAttainmentLessThanHighSchoolGraduate_NoHealthInsurance,2457.119,
2019,geoId/01,dcid:Count_Person_25OrMoreYears_EducationalAttainmentHighSchoolGraduateIncludesEquivalency_NoHealthInsurance,134439.511,
2019,geoId/01,dcid:MarginOfError_Count_Person_25OrMoreYears_EducationalAttainmentHighSchoolGraduateIncludesEquivalency_NoHealthInsurance,2457.119,
2019,geoId/01,dcid:Count_Person_25OrMoreYears_EducationalAttainmentSomeCollegeOrAssociatesDegree_NoHealthInsurance,93370.522,
2019,geoId/01,dcid:MarginOfError_Count_Person_25OrMoreYears_EducationalAttainmentSomeCollegeOrAssociatesDegree_NoHealthInsurance,2457.119,
2019,geoId/01,dcid:Count_Person_25OrMoreYears_EducationalAttainmentBachelorsDegreeOrHigher_NoHealthInsurance,28081.36,
2019,geoId/01,dcid:MarginOfError_Count_Person_25OrMoreYears_EducationalAttainmentBachelorsDegreeOrHigher_NoHealthInsurance,1404.068,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance,431865.0,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance,8065.0,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_InLaborForce_NoHealthInsurance,286758.36,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_InLaborForce_NoHealthInsurance,2591.19,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_Employed_InLaborForce_NoHealthInsurance,236662.02,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_Employed_InLaborForce_NoHealthInsurance,3023.055,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_Unemployed_InLaborForce_NoHealthInsurance,50096.34,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_Unemployed_InLaborForce_NoHealthInsurance,1727.46,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NotInLaborForce_NoHealthInsurance,145106.64,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NotInLaborForce_NoHealthInsurance,2591.19,
2019,geoId/01,dcid:Count_Person_16To64Years_NoHealthInsurance,428973.0,
2019,geoId/01,dcid:MarginOfError_Count_Person_16To64Years_NoHealthInsurance,8029.0,
2019,geoId/01,dcid:Count_Person_16To64Years_NoHealthInsurance_FullTimeYearRoundWorker,141132.117,
2019,geoId/01,dcid:MarginOfError_Count_Person_16To64Years_NoHealthInsurance_FullTimeYearRoundWorker,2573.838,
2019,geoId/01,dcid:Count_Person_16To64Years_NoHealthInsurance_LessThanFullTimeYearRoundWorker,140703.144,
2019,geoId/01,dcid:MarginOfError_Count_Person_16To64Years_NoHealthInsurance_LessThanFullTimeYearRoundWorker,2573.838,
2019,geoId/01,dcid:Count_Person_16To64Years_NoHealthInsurance_DidNotWork,147137.739,
2019,geoId/01,dcid:MarginOfError_Count_Person_16To64Years_NoHealthInsurance_DidNotWork,3002.811,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_Worker,236691.0,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_Worker,4998.0,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_PrivatelyOwnedForProfitEstablishment_NoHealthInsurance_PaidWorker_Worker,193139.856,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_PrivatelyOwnedForProfitEstablishment_NoHealthInsurance_PaidWorker_Worker,1656.837,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_PrivatelyOwnedForProfitEstablishment_NoHealthInsurance_PaidEmployee_Worker,186275.817,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_PrivatelyOwnedForProfitEstablishment_NoHealthInsurance_PaidEmployee_Worker,1893.528,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_PrivatelyOwnedForProfitEstablishment_NoHealthInsurance_IncorporatedBusinessOwner_Worker,6864.039,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_PrivatelyOwnedForProfitEstablishment_NoHealthInsurance_IncorporatedBusinessOwner_Worker,710.073,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_PrivatelyOwnedNotForProfitEstablishment_NoHealthInsurance_PaidWorker_Worker,8520.876,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_PrivatelyOwnedNotForProfitEstablishment_NoHealthInsurance_PaidWorker_Worker,710.073,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_LocalGovernmentOwnedEstablishment_NoHealthInsurance_Worker_Worker,4260.438,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_LocalGovernmentOwnedEstablishment_NoHealthInsurance_Worker_Worker,473.382,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_StateGovernmentOwnedEstablishment_NoHealthInsurance_Worker_Worker,2603.601,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_StateGovernmentOwnedEstablishment_NoHealthInsurance_Worker_Worker,473.382,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_FederalGovernmentOwnedEstablishment_NoHealthInsurance_Worker_Worker,1893.528,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_FederalGovernmentOwnedEstablishment_NoHealthInsurance_Worker_Worker,473.382,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_PrivatelyOwnedEstablishment_NoHealthInsurance_UnincorporatedBusinessOwner_Worker,25562.628,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_PrivatelyOwnedEstablishment_NoHealthInsurance_UnincorporatedBusinessOwner_Worker,1420.146,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_PrivatelyOwnedEstablishment_NoHealthInsurance_UnpaidFamilyWorker_Worker,473.382,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_PrivatelyOwnedEstablishment_NoHealthInsurance_UnpaidFamilyWorker_Worker,236.691,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_Worker,4733.82,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_Worker,473.382,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_NAICSConstruction_Worker,35977.032,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_NAICSConstruction_Worker,1656.837,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_NAICSManufacturing_Worker,27692.847,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_NAICSManufacturing_Worker,1183.455,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_NAICSWholesaleTrade_Worker,4023.747,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_NAICSWholesaleTrade_Worker,473.382,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_NAICSRetailTrade_Worker,35030.268,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_NAICSRetailTrade_Worker,1656.837,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_NAICSTransportationWarehousingUtilities_Worker,9941.022,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_NAICSTransportationWarehousingUtilities_Worker,710.073,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_NAICSInformation_Worker,2366.91,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_NAICSInformation_Worker,473.382,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_NAICSFinanceInsuranceRealEstateRentalLeasing_Worker,6390.657,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_NAICSFinanceInsuranceRealEstateRentalLeasing_Worker,710.073,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_Worker,24615.864,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_Worker,1183.455,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_NAICSEducationalServicesHealthCareSocialAssistance_Worker,24615.864,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_NAICSEducationalServicesHealthCareSocialAssistance_Worker,1183.455,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_NAICSArtsEntertainmentRecreationAccommodationFoodServices_Worker,41420.925,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_NAICSArtsEntertainmentRecreationAccommodationFoodServices_Worker,1656.837,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_NAICSOtherServices_Worker,17515.134,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_NAICSOtherServices_Worker,946.764,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_NAICSPublicAdministration_Worker,2366.91,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_NAICSPublicAdministration_Worker,473.382,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_SOCManagementBusinessScienceArtsOccupation_Worker,31716.594,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_SOCManagementBusinessScienceArtsOccupation_Worker,1656.837,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_SOCServiceOccupation_Worker,66510.171,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_SOCServiceOccupation_Worker,1893.528,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_SOCSalesOfficeOccupation_Worker,42841.071,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_SOCSalesOfficeOccupation_Worker,1656.837,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_SOCNaturalResourcesConstructionMaintenanceOccupation_Worker,45918.054,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_SOCNaturalResourcesConstructionMaintenanceOccupation_Worker,1656.837,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_SOCProductionTransportationMaterialMovingOccupation_Worker,49468.419,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_SOCProductionTransportationMaterialMovingOccupation_Worker,1656.837,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_WithEarnings,282684.0,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_WithEarnings,5591.0,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf4999OrLessUSDollar_WithEarnings,43250.652,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf4999OrLessUSDollar_WithEarnings,1696.104,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf5000To14999USDollar_WithEarnings,78020.784,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf5000To14999USDollar_WithEarnings,1696.104,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf15000To24999USDollar_WithEarnings,70671.0,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf15000To24999USDollar_WithEarnings,2261.472,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf25000To34999USDollar_WithEarnings,41837.232,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf25000To34999USDollar_WithEarnings,1413.42,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf35000To49999USDollar_WithEarnings,24876.192,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf35000To49999USDollar_WithEarnings,1413.42,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf50000To74999USDollar_WithEarnings,15264.936,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf50000To74999USDollar_WithEarnings,1130.736,
2019,geoId/01,dcid:Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf75000OrMoreUSDollar_WithEarnings,8763.204,
2019,geoId/01,dcid:MarginOfError_Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf75000OrMoreUSDollar_WithEarnings,848.052,
2019,geoId/01,dcid:Median_Income_Person_16OrMoreYears_NoHealthInsurance_WithEarnings,17126.0,USDollar
2019,geoId/01,dcid:Count_Household_NoHealthInsurance,452061.0,
2019,geoId/01,dcid:MarginOfError_Count_Household_NoHealthInsurance,8558.0,
