Year,Place,StatVar,Quantity,Unit
2024,geoId/01,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,37110.0,
2024,geoId/04,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,51259.0,
2024,geoId/05,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,23588.0,
2024,geoId/06,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,254824.0,
2024,geoId/08,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,49582.0,
2024,geoId/09,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,22520.0,
2024,geoId/12,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,149780.0,
2024,geoId/13,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,79139.0,
2024,geoId/17,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,78338.0,
2024,geoId/18,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,49803.0,
2024,geoId/19,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,20976.0,
2024,geoId/21,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,33422.0,
2024,geoId/22,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,27053.0,
2024,geoId/24,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,39328.0,
2024,geoId/25,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,45131.0,
2024,geoId/26,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,62983.0,
2024,geoId/27,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,34893.0,
2024,geoId/28,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,18563.0,
2024,geoId/29,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,43584.0,
2024,geoId/32,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,22543.0,
2024,geoId/34,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,60135.0,
2024,geoId/36,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,128623.0,
2024,geoId/37,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,77545.0,
2024,geoId/39,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,73634.0,
2024,geoId/40,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,29122.0,
2024,geoId/41,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,30138.0,
2024,geoId/42,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,84648.0,
2024,geoId/45,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,36695.0,
2024,geoId/47,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,55820.0,
2024,geoId/48,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,225112.0,
2024,geoId/49,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,28342.0,
2024,geoId/51,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,61425.0,
2024,geoId/53,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,58685.0,
2024,geoId/55,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,35820.0,
2024,usc/NewEnglandDivision,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,95307.0,
2024,usc/MiddleAtlanticDivision,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,273406.0,
2024,usc/EastNorthCentralDivision,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,300578.0,
2024,usc/WestNorthCentralDivision,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,147953.0,
2024,usc/SouthAtlanticDivision,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,467098.0,
2024,usc/EastSouthCentralDivision,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,144915.0,
2024,usc/WestSouthCentralDivision,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,304875.0,
2024,usc/MountainDivision,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,189002.0,
2024,usc/PacificDivision,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,359728.0,
2024,geoId/sch0622710,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,31331.0,
2024,geoId/sch1200390,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,21216.0,
2024,geoId/sch3200060,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,16536.0,
2024,geoId/sch3620580,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,58889.0,
2024,geoId/04013,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,31982.0,
2024,geoId/06037,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,59765.0,
2024,geoId/06073,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,25679.0,
2024,geoId/12086,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,21216.0,
2024,geoId/17031,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,34250.0,
2024,geoId/32003,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,16536.0,
2024,geoId/48113,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,21441.0,
2024,geoId/48201,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,35918.0,
2024,geoId/0401392601,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,25416.0,
2024,geoId/4820191835,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,27128.0,
2024,country/USA,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,2282862.0,
2024,geoId/0644000,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,27756.0,
2024,geoId/3651000,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,58889.0,
2024,geoId/3200394504,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,14813.0,
2024,geoId/C12060,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,45744.0,
2024,geoId/C12580,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,18655.0,
2024,geoId/C14460,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,34093.0,
2024,geoId/C16980,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,58894.0,
2024,geoId/C19100,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,59810.0,
2024,geoId/C19740,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,26027.0,
2024,geoId/C19820,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,26442.0,
2024,geoId/C26420,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,52034.0,
2024,geoId/C29820,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,16536.0,
2024,geoId/C31080,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,80141.0,
2024,geoId/C33100,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,46237.0,
2024,geoId/C33460,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,23247.0,
2024,geoId/C35620,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,128511.0,
2024,geoId/C36740,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,19959.0,
2024,geoId/C37980,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,41756.0,
2024,geoId/C38060,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,35202.0,
2024,geoId/C38900,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,18505.0,
2024,geoId/C40140,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,29290.0,
2024,geoId/C41180,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,17949.0,
2024,geoId/C41700,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,19292.0,
2024,geoId/C41740,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,25679.0,
2024,geoId/C41860,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,32068.0,
2024,geoId/C42660,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,33964.0,
2024,geoId/C45300,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,19519.0,
2024,geoId/C47900,dcid:Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,44252.0,
2024,geoId/01,dcid:MarginOfError_Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,1687.0,
2024,geoId/04,dcid:MarginOfError_Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,2213.0,
2024,geoId/05,dcid:MarginOfError_Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,1490.0,
2024,geoId/06,dcid:MarginOfError_Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,4755.0,
2024,geoId/08,dcid:MarginOfError_Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,2378.0,
2024,geoId/09,dcid:MarginOfError_Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,1169.0,
2024,geoId/12,dcid:MarginOfError_Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,4166.0,
2024,geoId/13,dcid:MarginOfError_Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,2386.0,
2024,geoId/17,dcid:MarginOfError_Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,2287.0,
2024,geoId/18,dcid:MarginOfError_Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,1596.0,
2024,geoId/19,dcid:MarginOfError_Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,1034.0,
2024,geoId/21,dcid:MarginOfError_Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,1474.0,
2024,geoId/22,dcid:MarginOfError_Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,1673.0,
2024,geoId/24,dcid:MarginOfError_Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,1832.0,
2024,geoId/25,dcid:MarginOfError_Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,1685.0,
2024,geoId/26,dcid:MarginOfError_Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,1812.0,
2024,geoId/27,dcid:MarginOfError_Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,1355.0,
2024,geoId/28,dcid:MarginOfError_Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,1404.0,
2024,geoId/29,dcid:MarginOfError_Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,1602.0,
2024,geoId/32,dcid:MarginOfError_Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,1331.0,
2024,geoId/34,dcid:MarginOfError_Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,2002.0,
2024,geoId/36,dcid:MarginOfError_Count_Person_15OrMoreYears_Male_MarriedInThePast12Months,3552.0,
