Year,Place,StatVar,Quantity
2019,geoId/56,dcid:Count_Person_15OrMoreYears,466549.0
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears,531.0
2019,geoId/56,dcid:Count_Person_15OrMoreYears_Male,237340.0
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_Male,722.0
2019,geoId/56,dcid:Count_Person_15To19Years_Male,19235.0
2019,geoId/56,dcid:MarginOfError_Count_Person_15To19Years_Male,616.0
2019,geoId/56,dcid:Count_Person_20To34Years_Male,62746.0
2019,geoId/56,dcid:MarginOfError_Count_Person_20To34Years_Male,687.0
2019,geoId/56,dcid:Count_Person_35To44Years_Male,37054.0
2019,geoId/56,dcid:MarginOfError_Count_Person_35To44Years_Male,408.0
2019,geoId/56,dcid:Count_Person_45To54Years_Male,34546.0
2019,geoId/56,dcid:MarginOfError_Count_Person_45To54Years_Male,449.0
2019,geoId/56,dcid:Count_Person_55To64Years_Male,40027.0
2019,geoId/56,dcid:MarginOfError_Count_Person_55To64Years_Male,270.0
2019,geoId/56,dcid:Count_Person_65OrMoreYears_Male,43732.0
2019,geoId/56,dcid:MarginOfError_Count_Person_65OrMoreYears_Male,245.0
2019,geoId/56,dcid:Count_Person_15OrMoreYears_Female,229209.0
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_Female,676.0
2019,geoId/56,dcid:Count_Person_15To19Years_Female,17486.0
2019,geoId/56,dcid:MarginOfError_Count_Person_15To19Years_Female,422.0
2019,geoId/56,dcid:Count_Person_20To34Years_Female,56440.0
2019,geoId/56,dcid:MarginOfError_Count_Person_20To34Years_Female,660.0
2019,geoId/56,dcid:Count_Person_35To44Years_Female,34752.0
2019,geoId/56,dcid:MarginOfError_Count_Person_35To44Years_Female,452.0
2019,geoId/56,dcid:Count_Person_45To54Years_Female,33025.0
2019,geoId/56,dcid:MarginOfError_Count_Person_45To54Years_Female,407.0
2019,geoId/56,dcid:Count_Person_55To64Years_Female,39776.0
2019,geoId/56,dcid:MarginOfError_Count_Person_55To64Years_Female,301.0
2019,geoId/56,dcid:Count_Person_65OrMoreYears_Female,47730.0
2019,geoId/56,dcid:MarginOfError_Count_Person_65OrMoreYears_Female,237.0
2019,geoId/56,dcid:Count_Person_15OrMoreYears_OneRace,456884.0
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_OneRace,738.0
2019,geoId/56,dcid:Count_Person_15OrMoreYears_WhiteAlone,430803.0
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_WhiteAlone,931.0
2019,geoId/56,dcid:Count_Person_15OrMoreYears_BlackOrAfricanAmericanAlone,4425.0
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_BlackOrAfricanAmericanAlone,486.0
2019,geoId/56,dcid:Count_Person_15OrMoreYears_AmericanIndianAndAlaskaNativeAlone,10265.0
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_AmericanIndianAndAlaskaNativeAlone,541.0
2019,geoId/56,dcid:Count_Person_15OrMoreYears_AsianAlone,4277.0
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_AsianAlone,356.0
2019,geoId/56,dcid:Count_Person_15OrMoreYears_NativeHawaiianAndOtherPacificIslanderAlone,500.0
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_NativeHawaiianAndOtherPacificIslanderAlone,280.0
2019,geoId/56,dcid:Count_Person_15OrMoreYears_SomeOtherRaceAlone,6614.0
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_SomeOtherRaceAlone,785.0
2019,geoId/56,dcid:Count_Person_15OrMoreYears_TwoOrMoreRaces,9665.0
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_TwoOrMoreRaces,783.0
2019,geoId/56,dcid:Count_Person_15OrMoreYears_HispanicOrLatino,40511.0
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_HispanicOrLatino,275.0
2019,geoId/56,dcid:Count_Person_15OrMoreYears_WhiteAloneNotHispanicOrLatino,400563.0
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_WhiteAloneNotHispanicOrLatino,120.0
2019,geoId/56,dcid:Count_Person_16OrMoreYears_Male,233654.0
2019,geoId/56,dcid:MarginOfError_Count_Person_16OrMoreYears_Male,766.0
2019,geoId/56,dcid:Count_Person_InLaborForce_Male,167440.0
2019,geoId/56,dcid:MarginOfError_Count_Person_InLaborForce_Male,1469.0
2019,geoId/56,dcid:Count_Person_16OrMoreYears_Female,225628.0
2019,geoId/56,dcid:MarginOfError_Count_Person_16OrMoreYears_Female,743.0
2019,geoId/56,dcid:Count_Person_InLaborForce_Female,137564.0
2019,geoId/56,dcid:MarginOfError_Count_Person_InLaborForce_Female,1305.0
2019,geoId/56,dcid:Count_Person_MarriedAndNotSeparated,251469.911
2019,geoId/56,dcid:MarginOfError_Count_Person_MarriedAndNotSeparated,3265.843
2019,geoId/56,dcid:Count_Person_Male_MarriedAndNotSeparated,127451.58
2019,geoId/56,dcid:MarginOfError_Count_Person_Male_MarriedAndNotSeparated,1898.72
2019,geoId/56,dcid:Count_Person_15To19Years_Male_MarriedAndNotSeparated,230.82
2019,geoId/56,dcid:MarginOfError_Count_Person_15To19Years_Male_MarriedAndNotSeparated,115.41
2019,geoId/56,dcid:Count_Person_20To34Years_Male_MarriedAndNotSeparated,21521.878
2019,geoId/56,dcid:MarginOfError_Count_Person_20To34Years_Male_MarriedAndNotSeparated,1066.682
2019,geoId/56,dcid:Count_Person_35To44Years_Male_MarriedAndNotSeparated,24381.532
2019,geoId/56,dcid:MarginOfError_Count_Person_35To44Years_Male_MarriedAndNotSeparated,666.972
2019,geoId/56,dcid:Count_Person_45To54Years_Male_MarriedAndNotSeparated,22834.906
2019,geoId/56,dcid:MarginOfError_Count_Person_45To54Years_Male_MarriedAndNotSeparated,656.374
2019,geoId/56,dcid:Count_Person_55To64Years_Male_MarriedAndNotSeparated,27658.657
2019,geoId/56,dcid:MarginOfError_Count_Person_55To64Years_Male_MarriedAndNotSeparated,640.432
2019,geoId/56,dcid:Count_Person_65OrMoreYears_Male_MarriedAndNotSeparated,30874.792
2019,geoId/56,dcid:MarginOfError_Count_Person_65OrMoreYears_Male_MarriedAndNotSeparated,655.98
2019,geoId/56,dcid:Count_Person_Female_MarriedAndNotSeparated,123772.86
2019,geoId/56,dcid:MarginOfError_Count_Person_Female_MarriedAndNotSeparated,1604.463
2019,geoId/56,dcid:Count_Person_15To19Years_Female_MarriedAndNotSeparated,157.374
2019,geoId/56,dcid:MarginOfError_Count_Person_15To19Years_Female_MarriedAndNotSeparated,87.43
2019,geoId/56,dcid:Count_Person_20To34Years_Female_MarriedAndNotSeparated,25172.24
2019,geoId/56,dcid:MarginOfError_Count_Person_20To34Years_Female_MarriedAndNotSeparated,959.48
2019,geoId/56,dcid:Count_Person_35To44Years_Female_MarriedAndNotSeparated,23944.128
2019,geoId/56,dcid:MarginOfError_Count_Person_35To44Years_Female_MarriedAndNotSeparated,660.288
2019,geoId/56,dcid:Count_Person_45To54Years_Female_MarriedAndNotSeparated,23282.625
2019,geoId/56,dcid:MarginOfError_Count_Person_45To54Years_Female_MarriedAndNotSeparated,561.425
2019,geoId/56,dcid:Count_Person_55To64Years_Female_MarriedAndNotSeparated,27127.232
2019,geoId/56,dcid:MarginOfError_Count_Person_55To64Years_Female_MarriedAndNotSeparated,676.192
2019,geoId/56,dcid:Count_Person_65OrMoreYears_Female_MarriedAndNotSeparated,24199.11
2019,geoId/56,dcid:MarginOfError_Count_Person_65OrMoreYears_Female_MarriedAndNotSeparated,715.95
2019,geoId/56,dcid:Count_Person_15OrMoreYears_MarriedAndNotSeparated_OneRace,247631.128
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_MarriedAndNotSeparated_OneRace,3198.188
2019,geoId/56,dcid:Count_Person_15OrMoreYears_MarriedAndNotSeparated_WhiteAlone,236510.847
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_MarriedAndNotSeparated_WhiteAlone,3015.621
2019,geoId/56,dcid:Count_Person_15OrMoreYears_MarriedAndNotSeparated_BlackOrAfricanAmericanAlone,1783.275
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_MarriedAndNotSeparated_BlackOrAfricanAmericanAlone,354.0
2019,geoId/56,dcid:Count_Person_15OrMoreYears_MarriedAndNotSeparated_AmericanIndianAndAlaskaNativeAlone,3449.04
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_MarriedAndNotSeparated_AmericanIndianAndAlaskaNativeAlone,349.01
2019,geoId/56,dcid:Count_Person_15OrMoreYears_MarriedAndNotSeparated_AsianAlone,2390.843
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_MarriedAndNotSeparated_AsianAlone,248.066
2019,geoId/56,dcid:Count_Person_15OrMoreYears_MarriedAndNotSeparated_NativeHawaiianAndOtherPacificIslanderAlone,242.0
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_MarriedAndNotSeparated_NativeHawaiianAndOtherPacificIslanderAlone,79.0
2019,geoId/56,dcid:Count_Person_15OrMoreYears_MarriedAndNotSeparated_SomeOtherRaceAlone,3015.984
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_MarriedAndNotSeparated_SomeOtherRaceAlone,383.612
2019,geoId/56,dcid:Count_Person_15OrMoreYears_MarriedAndNotSeparated_TwoOrMoreRaces,3769.35
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_MarriedAndNotSeparated_TwoOrMoreRaces,328.61
2019,geoId/56,dcid:Count_Person_15OrMoreYears_MarriedAndNotSeparated_HispanicOrLatino,17662.796
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_MarriedAndNotSeparated_HispanicOrLatino,810.22
2019,geoId/56,dcid:Count_Person_15OrMoreYears_MarriedAndNotSeparated_WhiteAloneNotHispanicOrLatino,223113.591
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_MarriedAndNotSeparated_WhiteAloneNotHispanicOrLatino,2803.941
2019,geoId/56,dcid:Count_Person_16OrMoreYears_Male_MarriedAndNotSeparated,127575.084
2019,geoId/56,dcid:MarginOfError_Count_Person_16OrMoreYears_Male_MarriedAndNotSeparated,1869.232
2019,geoId/56,dcid:Count_Person_InLaborForce_Male_MarriedAndNotSeparated,94938.48
2019,geoId/56,dcid:MarginOfError_Count_Person_InLaborForce_Male_MarriedAndNotSeparated,1506.96
2019,geoId/56,dcid:Count_Person_16OrMoreYears_Female_MarriedAndNotSeparated,123869.772
2019,geoId/56,dcid:MarginOfError_Count_Person_16OrMoreYears_Female_MarriedAndNotSeparated,1805.024
2019,geoId/56,dcid:Count_Person_InLaborForce_Female_MarriedAndNotSeparated,75797.764
2019,geoId/56,dcid:MarginOfError_Count_Person_InLaborForce_Female_MarriedAndNotSeparated,1238.076
2019,geoId/56,dcid:Count_Person_Widowed,25193.646
2019,geoId/56,dcid:MarginOfError_Count_Person_Widowed,933.098
2019,geoId/56,dcid:Count_Person_Male_Widowed,6170.84
2019,geoId/56,dcid:MarginOfError_Count_Person_Male_Widowed,474.68
2019,geoId/56,dcid:Count_Person_15To19Years_Male_Widowed,0.0
2019,geoId/56,dcid:MarginOfError_Count_Person_15To19Years_Male_Widowed,38.47
2019,geoId/56,dcid:Count_Person_20To34Years_Male_Widowed,62.746
2019,geoId/56,dcid:MarginOfError_Count_Person_20To34Years_Male_Widowed,62.746
2019,geoId/56,dcid:Count_Person_35To44Years_Male_Widowed,111.162
2019,geoId/56,dcid:MarginOfError_Count_Person_35To44Years_Male_Widowed,74.108
2019,geoId/56,dcid:Count_Person_45To54Years_Male_Widowed,310.914
2019,geoId/56,dcid:MarginOfError_Count_Person_45To54Years_Male_Widowed,138.184
2019,geoId/56,dcid:Count_Person_55To64Years_Male_Widowed,880.594
2019,geoId/56,dcid:MarginOfError_Count_Person_55To64Years_Male_Widowed,200.135
2019,geoId/56,dcid:Count_Person_65OrMoreYears_Male_Widowed,4810.52
2019,geoId/56,dcid:MarginOfError_Count_Person_65OrMoreYears_Male_Widowed,437.32
2019,geoId/56,dcid:Count_Person_Female_Widowed,19024.347
2019,geoId/56,dcid:MarginOfError_Count_Person_Female_Widowed,916.836
2019,geoId/56,dcid:Count_Person_15To19Years_Female_Widowed,34.972
2019,geoId/56,dcid:MarginOfError_Count_Person_15To19Years_Female_Widowed,34.972
2019,geoId/56,dcid:Count_Person_20To34Years_Female_Widowed,169.32
2019,geoId/56,dcid:MarginOfError_Count_Person_20To34Years_Female_Widowed,112.88
2019,geoId/56,dcid:Count_Person_35To44Years_Female_Widowed,243.264
2019,geoId/56,dcid:MarginOfError_Count_Person_35To44Years_Female_Widowed,104.256
2019,geoId/56,dcid:Count_Person_45To54Years_Female_Widowed,825.625
2019,geoId/56,dcid:MarginOfError_Count_Person_45To54Years_Female_Widowed,231.175
2019,geoId/56,dcid:Count_Person_55To64Years_Female_Widowed,2545.664
2019,geoId/56,dcid:MarginOfError_Count_Person_55To64Years_Female_Widowed,397.76
2019,geoId/56,dcid:Count_Person_65OrMoreYears_Female_Widowed,15178.14
2019,geoId/56,dcid:MarginOfError_Count_Person_65OrMoreYears_Female_Widowed,620.49
2019,geoId/56,dcid:Count_Person_15OrMoreYears_Widowed_OneRace,25128.62
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_Widowed_OneRace,913.768
2019,geoId/56,dcid:Count_Person_15OrMoreYears_Widowed_WhiteAlone,23694.165
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_Widowed_WhiteAlone,861.606
2019,geoId/56,dcid:Count_Person_15OrMoreYears_Widowed_BlackOrAfricanAmericanAlone,234.525
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_Widowed_BlackOrAfricanAmericanAlone,150.45
2019,geoId/56,dcid:Count_Person_15OrMoreYears_Widowed_AmericanIndianAndAlaskaNativeAlone,513.25
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_Widowed_AmericanIndianAndAlaskaNativeAlone,112.915
2019,geoId/56,dcid:Count_Person_15OrMoreYears_Widowed_AsianAlone,119.756
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_Widowed_AsianAlone,55.601
2019,geoId/56,dcid:Count_Person_15OrMoreYears_Widowed_NativeHawaiianAndOtherPacificIslanderAlone,22.0
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_Widowed_NativeHawaiianAndOtherPacificIslanderAlone,28.5
2019,geoId/56,dcid:Count_Person_15OrMoreYears_Widowed_SomeOtherRaceAlone,205.034
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_Widowed_SomeOtherRaceAlone,85.982
2019,geoId/56,dcid:Count_Person_15OrMoreYears_Widowed_TwoOrMoreRaces,241.625
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_Widowed_TwoOrMoreRaces,106.315
2019,geoId/56,dcid:Count_Person_15OrMoreYears_Widowed_HispanicOrLatino,1417.885
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_Widowed_HispanicOrLatino,243.066
2019,geoId/56,dcid:Count_Person_15OrMoreYears_Widowed_WhiteAloneNotHispanicOrLatino,22832.091
2019,geoId/56,dcid:MarginOfError_Count_Person_15OrMoreYears_Widowed_WhiteAloneNotHispanicOrLatino,801.126
