Year,StatVar,Quantity
2020,Count_CriminalIncidents_CrimeAgainstPerson_IsHateCrime,5201
2020,Offense_Count_CriminalIncidents_CrimeAgainstPerson_IsHateCrime,7750
2020,Victim_Count_CriminalIncidents_CrimeAgainstPerson_IsHateCrime,7750
2020,Offender_Count_CriminalIncidents_CrimeAgainstPerson_IsHateCrime_KnownOffender,5244
2020,Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime,20
2020,Offense_Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime,22
2020,Victim_Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime,22
2020,Offender_Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime_KnownOffender,22
2020,Count_CriminalIncidents_ForcibleRape_IsHateCrime,21
2020,Offense_Count_CriminalIncidents_ForcibleRape_IsHateCrime,21
2020,Victim_Count_CriminalIncidents_ForcibleRape_IsHateCrime,21
2020,Offender_Count_CriminalIncidents_ForcibleRape_IsHateCrime_KnownOffender,23
2020,Count_CriminalIncidents_AggravatedAssault_IsHateCrime,1074
2020,Offense_Count_CriminalIncidents_AggravatedAssault_IsHateCrime,1390
2020,Victim_Count_CriminalIncidents_AggravatedAssault_IsHateCrime,1390
2020,Offender_Count_CriminalIncidents_AggravatedAssault_IsHateCrime_KnownOffender,1257
2020,Count_CriminalIncidents_SimpleAssault_IsHateCrime,1867
2020,Offense_Count_CriminalIncidents_SimpleAssault_IsHateCrime,2166
2020,Victim_Count_CriminalIncidents_SimpleAssault_IsHateCrime,2166
2020,Offender_Count_CriminalIncidents_SimpleAssault_IsHateCrime_KnownOffender,2061
2020,Count_CriminalIncidents_Intimidation_IsHateCrime,2190
2020,Offense_Count_CriminalIncidents_Intimidation_IsHateCrime,4119
2020,Victim_Count_CriminalIncidents_Intimidation_IsHateCrime,4119
2020,Offender_Count_CriminalIncidents_Intimidation_IsHateCrime_KnownOffender,1853
2020,Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime,29
2020,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime,32
2020,Victim_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime,32
2020,Offender_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime_KnownOffender,28
2020,Count_CriminalIncidents_CrimeAgainstProperty_IsHateCrime,3147
2020,Offense_Count_CriminalIncidents_CrimeAgainstProperty_IsHateCrime,3147
2020,Victim_Count_CriminalIncidents_CrimeAgainstProperty_IsHateCrime,3490
2020,Offender_Count_CriminalIncidents_CrimeAgainstProperty_IsHateCrime_KnownOffender,1635
2020,Count_CriminalIncidents_Robbery_IsHateCrime,140
2020,Offense_Count_CriminalIncidents_Robbery_IsHateCrime,140
2020,Victim_Count_CriminalIncidents_Robbery_IsHateCrime,155
2020,Offender_Count_CriminalIncidents_Robbery_IsHateCrime_KnownOffender,228
2020,Count_CriminalIncidents_Burglary_IsHateCrime,132
2020,Offense_Count_CriminalIncidents_Burglary_IsHateCrime,132
2020,Victim_Count_CriminalIncidents_Burglary_IsHateCrime,152
2020,Offender_Count_CriminalIncidents_Burglary_IsHateCrime_KnownOffender,94
2020,Count_CriminalIncidents_LarcenyTheft_IsHateCrime,362
2020,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime,362
2020,Victim_Count_CriminalIncidents_LarcenyTheft_IsHateCrime,383
2020,Offender_Count_CriminalIncidents_LarcenyTheft_IsHateCrime_KnownOffender,175
2020,Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime,34
2020,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime,34
2020,Victim_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime,36
2020,Offender_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime_KnownOffender,28
2020,Count_CriminalIncidents_Arson_IsHateCrime,67
2020,Offense_Count_CriminalIncidents_Arson_IsHateCrime,67
2020,Victim_Count_CriminalIncidents_Arson_IsHateCrime,105
2020,Offender_Count_CriminalIncidents_Arson_IsHateCrime_KnownOffender,38
2020,Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,2333
2020,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,2333
2020,Victim_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,2574
2020,Offender_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_KnownOffender,1031
2020,Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime,79
2020,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime,79
2020,Victim_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime,85
2020,Offender_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime_KnownOffender,41
2020,Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime,232
2020,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime,232
2020,Victim_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime,232
2020,Offender_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime_KnownOffender,269
